id,trip_id,driver_id,type,amount,date
exp_382,trip_116,driver_64,FASTag Toll,844,2025-01-09T17:20:00
exp_383,trip_116,driver_64,Miscellaneous,937,2025-01-09T19:20:00
exp_384,trip_117,driver_57,FASTag Toll,556,2025-01-10T05:54:00
exp_385,trip_117,driver_57,Miscellaneous,1470,2025-01-09T19:54:00
exp_386,trip_117,driver_57,Parking,1054,2025-01-10T07:54:00
exp_387,trip_117,driver_57,Fines,1052,2025-01-09T20:54:00
exp_388,trip_118,driver_52,FASTag Toll,533,2025-01-10T03:20:00
exp_389,trip_118,driver_52,Miscellaneous,652,2025-01-10T11:20:00
exp_390,trip_118,driver_52,Food Allowance,271,2025-01-10T07:20:00
exp_391,trip_119,driver_54,FASTag Toll,1467,2025-01-11T01:42:00
exp_392,trip_119,driver_54,Fines,396,2025-01-10T17:42:00
exp_393,trip_119,driver_54,Parking,129,2025-01-10T11:42:00
exp_394,trip_120,driver_64,Food Allowance,1491,2025-01-10T13:50:00
exp_395,trip_120,driver_64,FASTag Toll,858,2025-01-10T09:50:00
exp_396,trip_120,driver_64,FASTag Toll,718,2025-01-10T08:50:00
exp_397,trip_121,driver_64,Miscellaneous,1398,2025-01-11T00:26:00
exp_398,trip_121,driver_64,Fines,303,2025-01-10T17:26:00
exp_399,trip_121,driver_64,FASTag Toll,283,2025-01-11T11:26:00
exp_400,trip_121,driver_64,FASTag Toll,1362,2025-01-11T04:26:00
exp_401,trip_122,driver_57,Food Allowance,1139,2025-01-11T04:51:00
exp_402,trip_122,driver_57,Parking,1448,2025-01-11T03:51:00
exp_403,trip_122,driver_57,Parking,949,2025-01-11T16:51:00
exp_404,trip_122,driver_57,Food Allowance,108,2025-01-11T08:51:00
exp_405,trip_123,driver_77,FASTag Toll,358,2025-01-10T19:10:00
exp_406,trip_123,driver_77,FASTag Toll,1393,2025-01-10T20:10:00
exp_407,trip_123,driver_77,Miscellaneous,1384,2025-01-10T15:10:00
exp_408,trip_125,driver_11,FASTag Toll,1407,2025-01-11T07:01:00
exp_409,trip_125,driver_11,FASTag Toll,327,2025-01-11T03:01:00
exp_410,trip_125,driver_11,Fines,351,2025-01-10T16:01:00
exp_411,trip_126,driver_64,FASTag Toll,802,2025-01-10T18:25:00
exp_412,trip_126,driver_64,Miscellaneous,1357,2025-01-11T00:25:00
exp_413,trip_126,driver_64,FASTag Toll,424,2025-01-10T23:25:00
exp_414,trip_127,driver_25,Miscellaneous,1115,2025-01-11T04:34:00
exp_415,trip_127,driver_25,Fines,919,2025-01-10T13:34:00
exp_416,trip_127,driver_25,Parking,454,2025-01-10T13:34:00
exp_417,trip_127,driver_25,Parking,904,2025-01-10T07:34:00
exp_418,trip_128,driver_22,FASTag Toll,1147,2025-01-11T04:31:00
exp_419,trip_128,driver_22,Fines,939,2025-01-11T04:31:00
exp_420,trip_128,driver_22,Fines,1421,2025-01-11T08:31:00
exp_421,trip_129,driver_15,FASTag Toll,1248,2025-01-10T15:27:00
exp_422,trip_129,driver_15,Fines,1474,2025-01-10T12:27:00
exp_423,trip_129,driver_15,Fines,1423,2025-01-10T17:27:00
exp_424,trip_130,driver_41,Parking,1420,2025-01-10T07:12:00
exp_425,trip_130,driver_41,FASTag Toll,1062,2025-01-10T10:12:00
exp_426,trip_130,driver_41,Miscellaneous,716,2025-01-10T15:12:00
exp_427,trip_131,driver_52,Miscellaneous,563,2025-01-10T19:49:00
exp_428,trip_131,driver_52,FASTag Toll,491,2025-01-10T20:49:00
exp_429,trip_131,driver_52,Fines,110,2025-01-10T18:49:00
exp_430,trip_131,driver_52,Parking,188,2025-01-10T18:49:00
exp_431,trip_132,driver_79,Parking,269,2025-01-10T20:44:00
exp_432,trip_132,driver_79,Fines,596,2025-01-10T15:44:00
exp_433,trip_132,driver_79,FASTag Toll,253,2025-01-11T00:44:00
exp_434,trip_132,driver_79,FASTag Toll,535,2025-01-10T09:44:00
exp_435,trip_133,driver_25,Miscellaneous,436,2025-01-12T01:21:00
exp_436,trip_133,driver_25,Parking,1282,2025-01-12T00:21:00
exp_437,trip_133,driver_25,FASTag Toll,401,2025-01-11T18:21:00
exp_438,trip_133,driver_25,FASTag Toll,325,2025-01-11T11:21:00
exp_439,trip_134,driver_61,Miscellaneous,497,2025-01-12T02:28:00
exp_440,trip_134,driver_61,Food Allowance,924,2025-01-11T22:28:00
exp_441,trip_134,driver_61,Fines,665,2025-01-12T09:28:00
exp_442,trip_134,driver_61,Fines,1110,2025-01-12T09:28:00
exp_443,trip_135,driver_32,Parking,1404,2025-01-11T10:07:00
exp_444,trip_135,driver_32,Fines,689,2025-01-11T13:07:00
exp_445,trip_135,driver_32,FASTag Toll,293,2025-01-11T09:07:00
exp_446,trip_136,driver_40,Miscellaneous,324,2025-01-11T06:20:00
exp_447,trip_136,driver_40,FASTag Toll,1261,2025-01-11T10:20:00
exp_448,trip_136,driver_40,Food Allowance,1175,2025-01-11T14:20:00
exp_449,trip_137,driver_13,Miscellaneous,551,2025-01-11T11:51:00
exp_450,trip_137,driver_13,Parking,1119,2025-01-11T10:51:00
exp_451,trip_137,driver_13,Food Allowance,1282,2025-01-11T13:51:00
exp_452,trip_138,driver_25,Miscellaneous,1031,2025-01-12T06:06:00
exp_453,trip_138,driver_25,Parking,690,2025-01-11T22:06:00
exp_454,trip_138,driver_25,FASTag Toll,1121,2025-01-12T07:06:00
exp_455,trip_139,driver_80,Parking,382,2025-01-12T09:10:00
exp_456,trip_139,driver_80,Parking,1128,2025-01-12T19:10:00
exp_457,trip_139,driver_80,Fines,417,2025-01-12T00:10:00
exp_458,trip_140,driver_26,Parking,377,2025-01-12T08:58:00
exp_459,trip_140,driver_26,Fines,508,2025-01-12T04:58:00
exp_460,trip_140,driver_26,Parking,275,2025-01-12T04:58:00
exp_461,trip_141,driver_70,Food Allowance,1371,2025-01-11T17:50:00
exp_462,trip_141,driver_70,FASTag Toll,904,2025-01-11T15:50:00
exp_463,trip_141,driver_70,Miscellaneous,1472,2025-01-11T13:50:00
exp_464,trip_141,driver_70,Miscellaneous,1160,2025-01-11T20:50:00
exp_465,trip_142,driver_8,Food Allowance,557,2025-01-12T07:06:00
exp_466,trip_142,driver_8,Food Allowance,716,2025-01-12T07:06:00
exp_467,trip_142,driver_8,Parking,113,2025-01-12T09:06:00
exp_468,trip_142,driver_8,Miscellaneous,1377,2025-01-12T08:06:00
exp_469,trip_143,driver_1,Food Allowance,1402,2025-01-11T20:56:00
exp_470,trip_143,driver_1,Food Allowance,390,2025-01-11T23:56:00
exp_471,trip_143,driver_1,Food Allowance,1147,2025-01-12T04:56:00
exp_472,trip_143,driver_1,Food Allowance,1075,2025-01-12T03:56:00
exp_473,trip_144,driver_76,FASTag Toll,826,2025-01-11T16:42:00
exp_474,trip_144,driver_76,Miscellaneous,1038,2025-01-11T20:42:00
exp_475,trip_144,driver_76,FASTag Toll,424,2025-01-11T23:42:00
exp_476,trip_144,driver_76,Fines,1130,2025-01-11T18:42:00
exp_477,trip_145,driver_50,Fines,1449,2025-01-11T08:11:00
exp_478,trip_145,driver_50,Fines,1138,2025-01-11T19:11:00
exp_479,trip_145,driver_50,Parking,365,2025-01-11T13:11:00
exp_480,trip_145,driver_50,Fines,1289,2025-01-11T14:11:00
exp_481,trip_146,driver_9,FASTag Toll,176,2025-01-11T03:54:00
exp_482,trip_146,driver_9,FASTag Toll,1004,2025-01-11T02:54:00
exp_483,trip_146,driver_9,Fines,1392,2025-01-11T01:54:00
exp_484,trip_146,driver_9,Food Allowance,757,2025-01-11T01:54:00
exp_485,trip_147,driver_18,FASTag Toll,387,2025-01-12T23:35:00
exp_486,trip_147,driver_18,FASTag Toll,836,2025-01-12T19:35:00
exp_487,trip_147,driver_18,Miscellaneous,1263,2025-01-12T12:35:00
exp_488,trip_148,driver_68,FASTag Toll,341,2025-01-12T22:53:00
exp_489,trip_148,driver_68,Food Allowance,205,2025-01-13T02:53:00
exp_490,trip_148,driver_68,Fines,777,2025-01-12T07:53:00
exp_491,trip_148,driver_68,Food Allowance,693,2025-01-12T15:53:00
exp_492,trip_149,driver_9,Food Allowance,518,2025-01-12T15:04:00
exp_493,trip_149,driver_9,FASTag Toll,582,2025-01-12T17:04:00
exp_494,trip_149,driver_9,FASTag Toll,1254,2025-01-12T10:04:00
exp_495,trip_150,driver_54,FASTag Toll,501,2025-01-13T17:39:00
exp_496,trip_150,driver_54,Fines,876,2025-01-13T21:39:00
exp_497,trip_150,driver_54,FASTag Toll,1231,2025-01-13T15:39:00
exp_498,trip_151,driver_55,FASTag Toll,256,2025-01-12T06:07:00
exp_499,trip_151,driver_55,Food Allowance,998,2025-01-12T10:07:00
exp_500,trip_151,driver_55,Parking,189,2025-01-12T15:07:00
exp_501,trip_152,driver_38,Fines,1131,2025-01-12T20:25:00
exp_502,trip_152,driver_38,FASTag Toll,809,2025-01-12T23:25:00
exp_503,trip_152,driver_38,Fines,1095,2025-01-12T22:25:00
exp_504,trip_152,driver_38,FASTag Toll,516,2025-01-12T21:25:00
exp_505,trip_153,driver_30,Miscellaneous,138,2025-01-13T12:35:00
exp_506,trip_153,driver_30,Miscellaneous,1009,2025-01-13T01:35:00
exp_507,trip_153,driver_30,Food Allowance,521,2025-01-13T12:35:00
exp_508,trip_153,driver_30,Food Allowance,1451,2025-01-13T13:35:00
exp_509,trip_154,driver_5,FASTag Toll,1233,2025-01-13T00:59:00
exp_510,trip_154,driver_5,Parking,1195,2025-01-13T02:59:00
exp_511,trip_154,driver_5,Miscellaneous,1272,2025-01-13T11:59:00
exp_512,trip_155,driver_34,FASTag Toll,728,2025-01-12T17:29:00
exp_513,trip_155,driver_34,Parking,641,2025-01-12T19:29:00
exp_514,trip_155,driver_34,Food Allowance,1008,2025-01-12T16:29:00
exp_515,trip_156,driver_62,Fines,1443,2025-01-12T19:13:00
exp_516,trip_156,driver_62,Food Allowance,334,2025-01-13T14:13:00
exp_517,trip_156,driver_62,FASTag Toll,477,2025-01-13T15:13:00
exp_518,trip_157,driver_75,Fines,860,2025-01-12T12:35:00
exp_519,trip_157,driver_75,Miscellaneous,246,2025-01-12T12:35:00
exp_520,trip_157,driver_75,Miscellaneous,679,2025-01-12T04:35:00
exp_521,trip_157,driver_75,FASTag Toll,768,2025-01-12T11:35:00
exp_522,trip_158,driver_53,Food Allowance,875,2025-01-13T06:30:00
exp_523,trip_158,driver_53,FASTag Toll,1445,2025-01-13T11:30:00
exp_524,trip_158,driver_53,Food Allowance,880,2025-01-13T08:30:00
exp_525,trip_158,driver_53,FASTag Toll,258,2025-01-12T19:30:00
exp_526,trip_159,driver_69,Parking,336,2025-01-12T20:51:00
exp_527,trip_159,driver_69,Miscellaneous,939,2025-01-12T22:51:00
exp_528,trip_159,driver_69,FASTag Toll,820,2025-01-12T18:51:00
exp_529,trip_159,driver_69,Parking,1438,2025-01-13T00:51:00
exp_530,trip_160,driver_54,Food Allowance,468,2025-01-13T02:52:00
exp_531,trip_160,driver_54,FASTag Toll,441,2025-01-12T20:52:00
exp_532,trip_160,driver_54,Miscellaneous,639,2025-01-13T03:52:00
exp_533,trip_160,driver_54,Miscellaneous,306,2025-01-12T21:52:00
exp_534,trip_161,driver_4,Miscellaneous,1391,2025-01-12T10:08:00
exp_535,trip_161,driver_4,Miscellaneous,692,2025-01-12T10:08:00
exp_536,trip_161,driver_4,Food Allowance,475,2025-01-12T04:08:00
exp_537,trip_161,driver_4,Food Allowance,115,2025-01-12T08:08:00
exp_538,trip_162,driver_42,Miscellaneous,1163,2025-01-13T14:32:00
exp_539,trip_162,driver_42,Fines,1360,2025-01-13T16:32:00
exp_540,trip_162,driver_42,FASTag Toll,811,2025-01-13T15:32:00
exp_541,trip_163,driver_36,FASTag Toll,1100,2025-01-13T15:14:00
exp_542,trip_163,driver_36,Parking,516,2025-01-14T00:14:00
exp_543,trip_163,driver_36,Fines,973,2025-01-14T05:14:00
exp_544,trip_164,driver_38,Food Allowance,1138,2025-01-14T01:45:00
exp_545,trip_164,driver_38,Parking,1028,2025-01-14T03:45:00
exp_546,trip_164,driver_38,FASTag Toll,744,2025-01-13T23:45:00
exp_547,trip_164,driver_38,Miscellaneous,305,2025-01-14T03:45:00
exp_548,trip_165,driver_2,Food Allowance,179,2025-01-13T11:37:00
exp_549,trip_165,driver_2,Parking,1356,2025-01-13T11:37:00
exp_550,trip_165,driver_2,Fines,580,2025-01-13T15:37:00
exp_551,trip_166,driver_24,Parking,915,2025-01-13T19:56:00
exp_552,trip_166,driver_24,Food Allowance,1090,2025-01-13T21:56:00
exp_553,trip_166,driver_24,Miscellaneous,1330,2025-01-13T14:56:00
exp_554,trip_167,driver_38,Food Allowance,1272,2025-01-13T19:13:00
exp_555,trip_167,driver_38,Fines,522,2025-01-14T03:13:00
exp_556,trip_167,driver_38,FASTag Toll,1356,2025-01-14T02:13:00
exp_557,trip_167,driver_38,Parking,364,2025-01-14T02:13:00
exp_558,trip_168,driver_49,FASTag Toll,141,2025-01-13T23:21:00
exp_559,trip_168,driver_49,Fines,914,2025-01-14T02:21:00
exp_560,trip_168,driver_49,FASTag Toll,421,2025-01-14T01:21:00
exp_561,trip_169,driver_32,FASTag Toll,1304,2025-01-13T10:47:00
exp_562,trip_169,driver_32,Food Allowance,1340,2025-01-13T10:47:00
exp_563,trip_169,driver_32,Parking,970,2025-01-13T11:47:00
exp_564,trip_170,driver_36,Miscellaneous,906,2025-01-13T18:06:00
exp_565,trip_170,driver_36,Fines,321,2025-01-13T21:06:00
exp_566,trip_170,driver_36,Food Allowance,1283,2025-01-13T07:06:00
exp_567,trip_171,driver_58,FASTag Toll,1110,2025-01-14T00:36:00
exp_568,trip_171,driver_58,Miscellaneous,737,2025-01-14T02:36:00
exp_569,trip_171,driver_58,Food Allowance,174,2025-01-14T02:36:00
exp_570,trip_172,driver_1,Food Allowance,996,2025-01-14T00:13:00
exp_571,trip_172,driver_1,FASTag Toll,968,2025-01-14T06:13:00
exp_572,trip_172,driver_1,Food Allowance,1382,2025-01-14T07:13:00
exp_573,trip_173,driver_52,Fines,1070,2025-01-13T10:07:00
exp_574,trip_173,driver_52,Parking,952,2025-01-13T10:07:00
exp_575,trip_173,driver_52,Food Allowance,1063,2025-01-13T10:07:00
exp_576,trip_174,driver_40,Fines,726,2025-01-13T12:44:00
exp_577,trip_174,driver_40,Fines,925,2025-01-13T11:44:00
exp_578,trip_174,driver_40,Fines,1208,2025-01-13T17:44:00
exp_579,trip_174,driver_40,Food Allowance,258,2025-01-13T16:44:00
exp_580,trip_175,driver_34,Food Allowance,1073,2025-01-13T04:08:00
exp_581,trip_175,driver_34,Parking,259,2025-01-13T05:08:00
exp_582,trip_175,driver_34,Food Allowance,1147,2025-01-13T18:08:00
exp_583,trip_176,driver_42,Parking,346,2025-01-14T06:48:00
exp_584,trip_176,driver_42,Parking,464,2025-01-13T17:48:00
exp_585,trip_176,driver_42,Parking,1054,2025-01-14T04:48:00
exp_586,trip_176,driver_42,Miscellaneous,537,2025-01-13T23:48:00
exp_587,trip_177,driver_26,FASTag Toll,1271,2025-01-14T12:33:00
exp_588,trip_177,driver_26,Miscellaneous,1344,2025-01-15T08:33:00
exp_589,trip_177,driver_26,Miscellaneous,1104,2025-01-14T17:33:00
exp_590,trip_177,driver_26,Miscellaneous,1426,2025-01-15T05:33:00
exp_591,trip_178,driver_48,Parking,446,2025-01-14T21:57:00
exp_592,trip_178,driver_48,Fines,129,2025-01-14T21:57:00
exp_593,trip_178,driver_48,Miscellaneous,1467,2025-01-14T20:57:00
exp_594,trip_178,driver_48,FASTag Toll,495,2025-01-14T20:57:00
exp_595,trip_179,driver_23,Food Allowance,121,2025-01-14T08:17:00
exp_596,trip_179,driver_23,Parking,1042,2025-01-14T04:17:00
exp_597,trip_179,driver_23,Food Allowance,730,2025-01-14T08:17:00
exp_598,trip_180,driver_40,FASTag Toll,1298,2025-01-14T16:45:00
exp_599,trip_180,driver_40,Food Allowance,1201,2025-01-14T14:45:00
exp_600,trip_180,driver_40,Miscellaneous,810,2025-01-14T15:45:00
exp_601,trip_181,driver_71,Parking,116,2025-01-14T05:32:00
exp_602,trip_181,driver_71,Miscellaneous,1073,2025-01-14T08:32:00
exp_603,trip_181,driver_71,Parking,1426,2025-01-14T04:32:00
exp_604,trip_182,driver_40,Miscellaneous,972,2025-01-14T19:34:00
exp_605,trip_182,driver_40,Fines,920,2025-01-14T15:34:00
exp_606,trip_182,driver_40,Food Allowance,1148,2025-01-14T17:34:00
exp_607,trip_183,driver_26,FASTag Toll,478,2025-01-14T12:08:00
exp_608,trip_183,driver_26,Food Allowance,994,2025-01-14T07:08:00
exp_609,trip_183,driver_26,Food Allowance,415,2025-01-15T02:08:00
exp_610,trip_183,driver_26,Fines,866,2025-01-14T05:08:00
exp_611,trip_184,driver_13,Miscellaneous,1322,2025-01-15T06:43:00
exp_612,trip_184,driver_13,Fines,246,2025-01-15T05:43:00
exp_613,trip_184,driver_13,Miscellaneous,1471,2025-01-15T12:43:00
exp_614,trip_184,driver_13,FASTag Toll,554,2025-01-15T13:43:00
exp_615,trip_185,driver_48,Parking,737,2025-01-14T17:32:00
exp_616,trip_185,driver_48,Miscellaneous,171,2025-01-14T15:32:00
exp_617,trip_185,driver_48,Miscellaneous,467,2025-01-14T13:32:00
exp_618,trip_186,driver_14,Parking,970,2025-01-14T11:22:00
exp_619,trip_186,driver_14,FASTag Toll,1336,2025-01-14T17:22:00
exp_620,trip_186,driver_14,Fines,863,2025-01-14T18:22:00
exp_621,trip_187,driver_47,Parking,971,2025-01-14T08:27:00
exp_622,trip_187,driver_47,Parking,148,2025-01-14T10:27:00
exp_623,trip_187,driver_47,Parking,466,2025-01-14T08:27:00
exp_624,trip_187,driver_47,Parking,954,2025-01-14T06:27:00
exp_625,trip_188,driver_5,Fines,1265,2025-01-14T18:22:00
exp_626,trip_188,driver_5,FASTag Toll,256,2025-01-14T14:22:00
exp_627,trip_188,driver_5,Parking,178,2025-01-14T08:22:00
exp_628,trip_189,driver_49,Parking,1274,2025-01-15T15:05:00
exp_629,trip_189,driver_49,Food Allowance,994,2025-01-15T08:05:00
exp_630,trip_189,driver_49,Food Allowance,666,2025-01-15T16:05:00
exp_631,trip_190,driver_24,Fines,773,2025-01-16T20:17:00
exp_632,trip_190,driver_24,Miscellaneous,1074,2025-01-16T21:17:00
exp_633,trip_190,driver_24,FASTag Toll,802,2025-01-16T07:17:00
exp_634,trip_190,driver_24,Parking,809,2025-01-16T14:17:00
exp_635,trip_191,driver_22,Fines,983,2025-01-16T02:16:00
exp_636,trip_191,driver_22,FASTag Toll,681,2025-01-16T06:16:00
exp_637,trip_191,driver_22,Miscellaneous,580,2025-01-16T01:16:00
exp_638,trip_191,driver_22,Fines,369,2025-01-16T01:16:00
exp_639,trip_192,driver_13,Fines,1196,2025-01-15T15:13:00
exp_640,trip_192,driver_13,Miscellaneous,561,2025-01-15T20:13:00
exp_641,trip_192,driver_13,Miscellaneous,1113,2025-01-15T19:13:00
exp_642,trip_192,driver_13,Miscellaneous,686,2025-01-15T20:13:00
exp_643,trip_193,driver_23,Parking,1348,2025-01-15T17:00:00
exp_644,trip_193,driver_23,Food Allowance,1265,2025-01-16T01:00:00
exp_645,trip_193,driver_23,FASTag Toll,858,2025-01-15T10:00:00
exp_646,trip_194,driver_71,Food Allowance,1044,2025-01-15T23:54:00
exp_647,trip_194,driver_71,FASTag Toll,1337,2025-01-15T17:54:00
exp_648,trip_194,driver_71,Food Allowance,601,2025-01-15T21:54:00
exp_649,trip_195,driver_1,Miscellaneous,181,2025-01-15T23:43:00
exp_650,trip_195,driver_1,Miscellaneous,1147,2025-01-16T00:43:00
exp_651,trip_195,driver_1,Miscellaneous,977,2025-01-15T22:43:00
exp_652,trip_195,driver_1,FASTag Toll,398,2025-01-15T23:43:00
exp_653,trip_196,driver_22,Fines,173,2025-01-15T18:42:00
exp_654,trip_196,driver_22,Food Allowance,1168,2025-01-15T23:42:00
exp_655,trip_196,driver_22,FASTag Toll,552,2025-01-16T01:42:00
exp_656,trip_196,driver_22,Fines,842,2025-01-15T23:42:00
exp_657,trip_197,driver_73,Miscellaneous,1366,2025-01-15T15:30:00
exp_658,trip_197,driver_73,Parking,1418,2025-01-15T14:30:00
exp_659,trip_197,driver_73,Fines,1126,2025-01-15T20:30:00
exp_660,trip_197,driver_73,Fines,866,2025-01-15T22:30:00
exp_661,trip_198,driver_22,Food Allowance,844,2025-01-16T13:11:00
exp_662,trip_198,driver_22,FASTag Toll,916,2025-01-16T12:11:00
exp_663,trip_198,driver_22,FASTag Toll,774,2025-01-16T08:11:00
exp_664,trip_199,driver_8,Food Allowance,599,2025-01-16T13:33:00
exp_665,trip_199,driver_8,Fines,1077,2025-01-16T09:33:00
exp_666,trip_199,driver_8,FASTag Toll,1199,2025-01-15T20:33:00
exp_667,trip_200,driver_26,Miscellaneous,1331,2025-01-15T12:28:00
exp_668,trip_200,driver_26,Miscellaneous,1392,2025-01-15T09:28:00
exp_669,trip_200,driver_26,Parking,1138,2025-01-15T19:28:00
exp_670,trip_200,driver_26,Fines,681,2025-01-16T00:28:00
exp_671,trip_201,driver_32,Food Allowance,322,2025-01-15T21:43:00
exp_672,trip_201,driver_32,Food Allowance,536,2025-01-15T13:43:00
exp_673,trip_201,driver_32,Fines,725,2025-01-15T14:43:00
exp_674,trip_202,driver_14,Food Allowance,638,2025-01-16T03:13:00
exp_675,trip_202,driver_14,Parking,859,2025-01-15T22:13:00
exp_676,trip_202,driver_14,Parking,783,2025-01-16T07:13:00
exp_677,trip_202,driver_14,Parking,745,2025-01-16T03:13:00
exp_678,trip_203,driver_54,Parking,1242,2025-01-15T13:03:00
exp_679,trip_203,driver_54,Food Allowance,1364,2025-01-15T13:03:00
exp_680,trip_203,driver_54,Parking,318,2025-01-15T13:03:00
exp_681,trip_203,driver_54,Food Allowance,428,2025-01-15T13:03:00
exp_682,trip_204,driver_6,FASTag Toll,764,2025-01-16T12:44:00
exp_683,trip_204,driver_6,Miscellaneous,410,2025-01-15T17:44:00
exp_684,trip_204,driver_6,Fines,712,2025-01-16T07:44:00
exp_685,trip_205,driver_57,Food Allowance,757,2025-01-15T18:36:00
exp_686,trip_205,driver_57,Food Allowance,1043,2025-01-15T16:36:00
exp_687,trip_205,driver_57,Parking,507,2025-01-15T21:36:00
exp_688,trip_206,driver_78,Fines,424,2025-01-16T05:07:00
exp_689,trip_206,driver_78,Fines,1059,2025-01-16T05:07:00
exp_690,trip_206,driver_78,FASTag Toll,1500,2025-01-16T06:07:00
exp_691,trip_207,driver_58,Food Allowance,1276,2025-01-17T02:21:00
exp_692,trip_207,driver_58,Fines,412,2025-01-17T00:21:00
exp_693,trip_207,driver_58,Food Allowance,522,2025-01-17T01:21:00
exp_694,trip_207,driver_58,Food Allowance,306,2025-01-16T21:21:00
exp_695,trip_208,driver_17,FASTag Toll,1009,2025-01-17T11:04:00
exp_696,trip_208,driver_17,Food Allowance,879,2025-01-16T13:04:00
exp_697,trip_208,driver_17,Miscellaneous,998,2025-01-17T00:04:00
exp_698,trip_208,driver_17,Food Allowance,521,2025-01-17T12:04:00
exp_699,trip_209,driver_12,Miscellaneous,960,2025-01-16T23:58:00
exp_700,trip_209,driver_12,FASTag Toll,826,2025-01-16T22:58:00
exp_701,trip_209,driver_12,Parking,233,2025-01-16T23:58:00
exp_702,trip_210,driver_30,Fines,949,2025-01-16T22:41:00
exp_703,trip_210,driver_30,Miscellaneous,453,2025-01-16T22:41:00
exp_704,trip_210,driver_30,Fines,410,2025-01-16T22:41:00
exp_705,trip_210,driver_30,Parking,324,2025-01-16T22:41:00
exp_706,trip_211,driver_34,Miscellaneous,950,2025-01-17T04:01:00
exp_707,trip_211,driver_34,Miscellaneous,375,2025-01-17T06:01:00
exp_708,trip_211,driver_34,FASTag Toll,737,2025-01-17T02:01:00
exp_709,trip_211,driver_34,Miscellaneous,626,2025-01-16T15:01:00
exp_710,trip_212,driver_47,Fines,315,2025-01-17T13:45:00
exp_711,trip_212,driver_47,Food Allowance,613,2025-01-17T09:45:00
exp_712,trip_212,driver_47,Parking,773,2025-01-18T03:45:00
exp_713,trip_212,driver_47,Fines,1164,2025-01-17T15:45:00
exp_714,trip_213,driver_42,Fines,1084,2025-01-17T03:42:00
exp_715,trip_213,driver_42,Parking,484,2025-01-17T08:42:00
exp_716,trip_213,driver_42,Fines,930,2025-01-17T02:42:00
exp_717,trip_214,driver_80,Fines,358,2025-01-16T19:28:00
exp_718,trip_214,driver_80,Food Allowance,1036,2025-01-17T07:28:00
exp_719,trip_214,driver_80,FASTag Toll,346,2025-01-17T02:28:00
exp_720,trip_215,driver_45,Fines,1186,2025-01-16T23:27:00
exp_721,trip_215,driver_45,FASTag Toll,1191,2025-01-16T20:27:00
exp_722,trip_215,driver_45,Fines,571,2025-01-17T02:27:00
exp_723,trip_216,driver_22,Fines,962,2025-01-16T21:06:00
exp_724,trip_216,driver_22,Miscellaneous,759,2025-01-16T10:06:00
exp_725,trip_216,driver_22,Parking,100,2025-01-16T08:06:00
exp_726,trip_216,driver_22,Parking,1238,2025-01-16T15:06:00
exp_727,trip_217,driver_8,FASTag Toll,1299,2025-01-16T09:09:00
exp_728,trip_217,driver_8,Food Allowance,1008,2025-01-16T09:09:00
exp_729,trip_217,driver_8,Parking,770,2025-01-16T05:09:00
exp_730,trip_217,driver_8,FASTag Toll,1166,2025-01-16T14:09:00
