id,vehicle_id,driver_id,client_id,origin,destination,distance_km,dispatch_time,eta,actual_arrival,status,revenue
trip_163,vehicle_37,driver_36,client_78,Ludhiana,Nagpur,1096,2025-01-13T14:14:00,2025-01-14T09:13:33.007509,2025-01-14T09:41:33.007509,completed,52608
trip_164,vehicle_59,driver_38,client_64,Ahmedabad,Nashik,324,2025-01-13T22:45:00,2025-01-14T04:17:58.187941,2025-01-14T04:43:58.187941,completed,17172
trip_165,vehicle_5,driver_2,client_34,Chennai,Delhi,603,2025-01-13T04:37:00,2025-01-13T17:18:17.799133,2025-01-13T17:31:17.799133,completed,27738
trip_166,vehicle_68,driver_24,client_51,Kanpur,Indore,714,2025-01-13T07:56:00,2025-01-13T23:30:30.462692,2025-01-13T23:50:30.462692,completed,42840
trip_167,vehicle_4,driver_38,client_42,Ahmedabad,Ranchi,648,2025-01-13T16:13:00,2025-01-14T03:25:42.506618,2025-01-14T02:58:42.506618,completed,36936
trip_168,vehicle_3,driver_49,client_7,Coimbatore,Gurugram,284,2025-01-13T22:21:00,2025-01-14T03:13:33.567265,2025-01-14T03:18:33.567265,completed,11928
trip_169,vehicle_30,driver_32,client_17,Chandigarh,Ahmedabad,169,2025-01-13T08:47:00,2025-01-13T12:45:44.442680,2025-01-13T12:56:44.442680,completed,8788
trip_170,vehicle_39,driver_36,client_38,Hyderabad,Nashik,1039,2025-01-13T06:06:00,2025-01-14T05:02:36.158452,2025-01-14T05:02:36.158452,completed,54028
trip_171,vehicle_30,driver_58,client_11,Nagpur,Kolkata,857,2025-01-13T15:36:00,2025-01-14T11:55:05.457815,2025-01-14T11:34:05.457815,completed,55705
trip_172,vehicle_53,driver_1,client_41,Patna,Jaipur,649,2025-01-13T22:13:00,2025-01-14T09:59:42.320024,2025-01-14T10:03:42.320024,completed,35695
trip_173,vehicle_54,driver_52,client_35,Coimbatore,Vadodara,118,2025-01-13T09:07:00,2025-01-13T11:32:21.075603,2025-01-13T12:01:21.075603,completed,8024
trip_174,vehicle_1,driver_40,client_80,Bengaluru,Kanpur,484,2025-01-13T06:44:00,2025-01-13T18:17:27.607834,2025-01-13T17:53:27.607834,completed,19844
trip_175,vehicle_23,driver_34,client_43,Lucknow,Ludhiana,1254,2025-01-13T03:08:00,2025-01-14T01:33:04.083966,2025-01-14T01:52:04.083966,completed,65208
trip_176,vehicle_61,driver_42,client_50,Bhubaneswar,Chennai,719,2025-01-13T16:48:00,2025-01-14T09:46:45.118860,2025-01-14T09:40:45.118860,completed,46016
trip_177,vehicle_2,driver_26,client_48,Ahmedabad,Coimbatore,1005,2025-01-14T11:33:00,2025-01-15T10:26:38.761229,2025-01-15T10:17:38.761229,completed,43215
trip_178,vehicle_5,driver_48,client_17,Nashik,Hyderabad,159,2025-01-14T19:57:00,2025-01-14T22:52:48.000501,2025-01-14T22:33:48.000501,completed,10653
trip_179,vehicle_11,driver_23,client_1,Surat,Ahmedabad,1008,2025-01-14T01:17:00,2025-01-14T20:36:16.442823,2025-01-14T20:32:16.442823,completed,45360
trip_180,vehicle_17,driver_40,client_53,Jaipur,Gurugram,209,2025-01-14T12:45:00,2025-01-14T17:19:08.946535,2025-01-14T17:25:08.946535,completed,10450
trip_181,vehicle_65,driver_71,client_5,Nagpur,Coimbatore,650,2025-01-14T02:32:00,2025-01-14T14:15:06.349068,2025-01-14T14:14:06.349068,completed,31200
trip_182,vehicle_46,driver_40,client_76,Lucknow,Bhubaneswar,433,2025-01-14T14:34:00,2025-01-15T00:28:11.541561,2025-01-15T11:28:11.541561,delayed,23382
trip_183,vehicle_68,driver_26,client_40,Jammu,Ludhiana,1263,2025-01-14T04:08:00,2025-01-15T03:50:36.856677,2025-01-15T03:23:36.856677,completed,53046
trip_184,vehicle_45,driver_13,client_49,Bengaluru,Bhubaneswar,1064,2025-01-14T17:43:00,2025-01-15T15:56:18.419570,2025-01-15T15:56:18.419570,completed,64904
trip_185,vehicle_31,driver_48,client_10,Patna,Jaipur,841,2025-01-14T10:32:00,2025-01-15T01:25:39.281263,2025-01-15T01:43:39.281263,completed,43732
trip_186,vehicle_67,driver_14,client_2,Noida,Vadodara,1052,2025-01-14T02:22:00,2025-01-14T21:56:57.160833,2025-01-14T22:21:57.160833,completed,54704
trip_187,vehicle_69,driver_47,client_20,Mumbai,Vadodara,328,2025-01-14T05:27:00,2025-01-14T11:55:40.191498,2025-01-14T12:08:40.191498,completed,13776
trip_188,vehicle_39,driver_5,client_23,Nashik,Kolkata,1320,2025-01-14T03:22:00,2025-01-15T03:31:32.299450,2025-01-15T03:26:32.299450,completed,62040
trip_189,vehicle_13,driver_49,client_52,Mumbai,Noida,1149,2025-01-14T23:05:00,2025-01-15T23:39:28.821772,2025-01-15T23:28:28.821772,completed,60897
trip_190,vehicle_52,driver_24,client_17,Ahmedabad,Ahmedabad,1488,2025-01-15T09:17:00,2025-01-16T22:23:22.633743,2025-01-16T22:43:22.633743,completed,78864
trip_191,vehicle_69,driver_22,client_11,Patna,Chennai,1478,2025-01-15T12:16:00,2025-01-16T19:01:14.456691,2025-01-16T19:07:14.456691,completed,103460
trip_192,vehicle_16,driver_13,client_21,Ludhiana,Ludhiana,910,2025-01-15T06:13:00,2025-01-15T21:25:23.594159,2025-01-15T21:06:23.594159,completed,60970
trip_193,vehicle_21,driver_23,client_23,Ranchi,Nagpur,919,2025-01-15T09:00:00,2025-01-16T03:08:34.581239,2025-01-16T03:07:34.581239,completed,55140
trip_194,vehicle_50,driver_71,client_31,Noida,Chennai,1147,2025-01-15T06:54:00,2025-01-16T02:35:10.355821,2025-01-16T02:51:10.355821,completed,76849
trip_195,vehicle_9,driver_1,client_50,Nashik,Jammu,166,2025-01-15T21:43:00,2025-01-16T01:09:57.163290,2025-01-16T01:09:57.163290,completed,11122
trip_196,vehicle_15,driver_22,client_27,Ahmedabad,Nagpur,850,2025-01-15T13:42:00,2025-01-16T07:51:49.236668,2025-01-16T08:11:49.236668,completed,46750
trip_197,vehicle_21,driver_73,client_17,Delhi,Kanpur,1398,2025-01-15T09:30:00,2025-01-16T11:15:50.714256,2025-01-16T10:54:50.714256,completed,88074
trip_198,vehicle_63,driver_22,client_9,Vadodara,Jaipur,1175,2025-01-15T15:11:00,2025-01-16T14:50:04.981539,2025-01-16T15:02:04.981539,completed,82250
trip_199,vehicle_11,driver_8,client_32,Jaipur,Bhubaneswar,1014,2025-01-15T18:33:00,2025-01-16T17:06:13.184060,2025-01-16T17:23:13.184060,completed,45630
trip_200,vehicle_10,driver_26,client_28,Kanpur,Chennai,1079,2025-01-15T03:28:00,2025-01-16T05:21:43.233979,2025-01-16T05:25:43.233979,completed,62582
trip_201,vehicle_69,driver_32,client_24,Chennai,Mumbai,798,2025-01-15T08:43:00,2025-01-16T00:17:41.677716,2025-01-16T00:15:41.677716,completed,34314
trip_202,vehicle_61,driver_14,client_51,Jammu,Noida,714,2025-01-15T19:13:00,2025-01-16T09:06:08.167552,2025-01-16T08:46:08.167552,completed,32844
trip_203,vehicle_51,driver_54,client_59,Ludhiana,Ahmedabad,111,2025-01-15T12:03:00,2025-01-15T13:55:10.264063,2025-01-15T14:16:10.264063,completed,4884
trip_204,vehicle_61,driver_6,client_78,Lucknow,Bhopal,1450,2025-01-15T12:44:00,2025-01-16T13:13:43.668667,2025-01-16T12:58:43.668667,completed,69600
trip_205,vehicle_12,driver_57,client_38,Bhubaneswar,Mumbai,602,2025-01-15T10:36:00,2025-01-15T22:25:11.100273,2025-01-15T22:30:11.100273,completed,33712
trip_206,vehicle_33,driver_78,client_7,Coimbatore,Pune,147,2025-01-16T04:07:00,2025-01-16T06:53:54.229453,2025-01-16T07:14:54.229453,completed,8085
trip_207,vehicle_60,driver_58,client_68,Ludhiana,Bhubaneswar,411,2025-01-16T20:21:00,2025-01-17T06:15:46.965629,2025-01-17T06:06:46.965629,completed,22194
trip_208,vehicle_6,driver_17,client_27,Gurugram,Surat,1206,2025-01-16T11:04:00,2025-01-17T12:58:29.015259,2025-01-17T12:42:29.015259,completed,73566
trip_209,vehicle_16,driver_12,client_27,Nagpur,Chennai,458,2025-01-16T16:58:00,2025-01-17T01:50:54.513025,2025-01-17T01:30:54.513025,completed,29312
trip_210,vehicle_39,driver_30,client_36,Chandigarh,Patna,272,2025-01-16T20:41:00,2025-01-17T01:31:22.437089,2025-01-17T01:02:22.437089,completed,19040
trip_211,vehicle_48,driver_34,client_5,Chandigarh,Delhi,1373,2025-01-16T10:01:00,2025-01-17T10:40:54.869980,2025-01-17T11:06:54.869980,completed,75515
trip_212,vehicle_70,driver_47,client_74,Gurugram,Delhi,1356,2025-01-16T21:45:00,2025-01-18T06:05:28.257529,2025-01-18T06:28:28.257529,completed,90852
trip_213,vehicle_17,driver_42,client_50,Patna,Pune,964,2025-01-16T11:42:00,2025-01-17T10:10:06.771134,2025-01-17T10:34:06.771134,completed,39524
trip_214,vehicle_59,driver_80,client_44,Vadodara,Noida,638,2025-01-16T17:28:00,2025-01-17T08:31:45.593892,2025-01-17T08:50:45.593892,completed,35728
trip_215,vehicle_17,driver_45,client_24,Bhopal,Coimbatore,728,2025-01-16T14:27:00,2025-01-17T04:42:21.848163,2025-01-17T05:07:21.848163,completed,40768
trip_216,vehicle_68,driver_22,client_29,Ludhiana,Bhubaneswar,866,2025-01-16T05:06:00,2025-01-16T21:15:15.566421,2025-01-16T21:39:15.566421,completed,51094
trip_217,vehicle_9,driver_8,client_32,Bhopal,Jammu,940,2025-01-16T04:09:00,2025-01-16T23:05:40.173014,2025-01-16T23:26:40.173014,completed,65800
trip_218,vehicle_61,driver_30,client_20,Nashik,Ludhiana,1452,2025-01-16T14:19:00,2025-01-17T16:02:27.278572,2025-01-17T16:11:27.278572,completed,78408
trip_219,vehicle_56,driver_54,client_36,Ahmedabad,Patna,216,2025-01-16T20:06:00,2025-01-16T23:52:09.888490,2025-01-17T00:08:09.888490,completed,13608
trip_220,vehicle_16,driver_31,client_6,Indore,Patna,838,2025-01-17T18:43:00,2025-01-18T10:10:54.788804,2025-01-18T10:32:54.788804,completed,43576
trip_221,vehicle_33,driver_46,client_7,Vadodara,Bengaluru,1498,2025-01-17T11:22:00,2025-01-18T12:33:18.589320,2025-01-18T12:31:18.589320,completed,97370
trip_222,vehicle_24,driver_49,client_47,Ludhiana,Noida,514,2025-01-17T08:54:00,2025-01-17T18:23:33.056714,2025-01-17T18:44:33.056714,completed,27756
trip_223,vehicle_19,driver_44,client_38,Kanpur,Lucknow,1191,2025-01-17T11:25:00,2025-01-18T15:20:04.807920,2025-01-18T15:44:04.807920,completed,83370
trip_224,vehicle_62,driver_57,client_67,Lucknow,Bhopal,948,2025-01-17T17:35:00,2025-01-18T09:23:30.872322,2025-01-18T09:04:30.872322,completed,63516
trip_225,vehicle_65,driver_61,client_71,Jaipur,Bengaluru,1196,2025-01-17T10:06:00,2025-01-18T07:24:07.051875,2025-01-18T07:40:07.051875,completed,60996
trip_226,vehicle_28,driver_58,client_66,Hyderabad,Delhi,734,2025-01-17T17:44:00,2025-01-18T07:27:16.791938,2025-01-18T07:33:16.791938,completed,47710
trip_227,vehicle_53,driver_49,client_56,Ahmedabad,Chennai,1071,2025-01-17T04:54:00,2025-01-18T03:45:08.759275,2025-01-18T10:45:08.759275,delayed,48195
trip_228,vehicle_1,driver_42,client_9,Noida,Gurugram,887,2025-01-17T09:01:00,2025-01-18T00:51:20.651195,2025-01-18T00:44:20.651195,completed,59429
trip_229,vehicle_16,driver_40,client_13,Chennai,Gurugram,696,2025-01-17T03:22:00,2025-01-17T16:20:13.441438,2025-01-17T16:00:13.441438,completed,47328
trip_230,vehicle_62,driver_76,client_74,Bhubaneswar,Kolkata,302,2025-01-17T16:05:00,2025-01-17T21:45:09.139421,2025-01-17T21:48:09.139421,completed,17516
trip_231,vehicle_12,driver_40,client_7,Kolkata,Mumbai,1303,2025-01-17T23:57:00,2025-01-19T01:17:15.450766,2025-01-19T01:07:15.450766,completed,82089
trip_232,vehicle_27,driver_64,client_15,Surat,Mumbai,523,2025-01-18T18:40:00,2025-01-19T04:40:27.319522,2025-01-19T12:40:27.319522,delayed,24058
trip_233,vehicle_40,driver_27,client_53,Bhopal,Ahmedabad,1438,2025-01-18T23:58:00,2025-01-20T07:36:15.229602,2025-01-20T07:32:15.229602,completed,94908
trip_234,vehicle_22,driver_33,client_73,Ahmedabad,Nagpur,1494,2025-01-18T22:59:00,2025-01-20T02:42:04.074520,2025-01-20T02:30:04.074520,completed,73206
trip_235,vehicle_9,driver_31,client_6,Ranchi,Coimbatore,992,2025-01-18T19:23:00,2025-01-19T15:43:37.099784,2025-01-19T15:51:37.099784,completed,63488
trip_236,vehicle_57,driver_4,client_19,Kolkata,Vadodara,1002,2025-01-18T02:53:00,2025-01-19T01:11:30.765747,2025-01-19T01:16:30.765747,completed,45090
trip_237,vehicle_5,driver_73,client_50,Surat,Ranchi,1217,2025-01-18T02:01:00,2025-01-19T00:59:19.645356,2025-01-19T01:28:19.645356,completed,70586
trip_238,vehicle_52,driver_17,client_58,Bengaluru,Bhopal,1383,2025-01-18T11:13:00,2025-01-19T10:43:19.327598,2025-01-19T10:39:19.327598,completed,74682
trip_239,vehicle_39,driver_80,client_50,Coimbatore,Hyderabad,944,2025-01-18T01:12:00,2025-01-18T22:29:17.955715,2025-01-18T22:09:17.955715,completed,57584
trip_240,vehicle_63,driver_41,client_9,Nashik,Mumbai,1350,2025-01-18T19:33:00,2025-01-19T20:13:37.946283,2025-01-19T20:26:37.946283,completed,58050
trip_241,vehicle_23,driver_38,client_54,Nagpur,Kolkata,721,2025-01-18T03:51:00,2025-01-18T17:55:17.961039,2025-01-18T17:34:17.961039,completed,32445
trip_242,vehicle_47,driver_57,client_63,Ranchi,Lucknow,0,2025-01-18T18:11:00,2025-01-19T20:40:53.622452,,cancelled,0
trip_243,vehicle_45,driver_44,client_20,Nagpur,Jammu,274,2025-01-18T11:04:00,2025-01-18T17:21:32.579693,2025-01-18T17:34:32.579693,completed,14248
trip_244,vehicle_34,driver_58,client_11,Vadodara,Kolkata,986,2025-01-19T10:02:00,2025-01-20T07:43:27.445427,2025-01-20T07:55:27.445427,completed,53244
trip_245,vehicle_34,driver_71,client_11,Jammu,Ranchi,495,2025-01-19T15:18:00,2025-01-20T02:13:08.721849,2025-01-20T02:41:08.721849,completed,30195
trip_246,vehicle_43,driver_14,client_11,Noida,Nashik,1354,2025-01-19T03:03:00,2025-01-20T04:05:08.215358,2025-01-20T04:22:08.215358,completed,93426
trip_247,vehicle_8,driver_57,client_70,Lucknow,Gurugram,478,2025-01-19T16:00:00,2025-01-20T03:29:34.170673,2025-01-20T03:15:34.170673,completed,21032
trip_248,vehicle_33,driver_37,client_80,Ludhiana,Hyderabad,430,2025-01-19T02:03:00,2025-01-19T12:28:22.124660,2025-01-19T12:44:22.124660,completed,17630
trip_249,vehicle_41,driver_70,client_60,Vadodara,Jammu,489,2025-01-19T07:37:00,2025-01-19T18:52:51.878924,2025-01-19T18:48:51.878924,completed,26406
trip_250,vehicle_3,driver_51,client_39,Kolkata,Ahmedabad,1067,2025-01-19T04:17:00,2025-01-20T03:06:31.201603,2025-01-20T11:06:31.201603,delayed,48015
trip_251,vehicle_64,driver_28,client_40,Ranchi,Kanpur,952,2025-01-19T15:00:00,2025-01-20T07:05:53.433838,2025-01-20T06:56:53.433838,completed,57120
trip_252,vehicle_43,driver_25,client_76,Kanpur,Jaipur,360,2025-01-19T10:50:00,2025-01-19T17:40:13.685437,2025-01-19T17:24:13.685437,completed,22320
trip_253,vehicle_47,driver_8,client_62,Kolkata,Delhi,1070,2025-01-19T07:14:00,2025-01-20T03:33:06.560142,2025-01-20T03:55:06.560142,completed,63130
trip_254,vehicle_19,driver_38,client_19,Bengaluru,Patna,151,2025-01-19T00:41:00,2025-01-19T03:32:19.924540,2025-01-19T03:25:19.924540,completed,8154
trip_255,vehicle_42,driver_51,client_73,Ludhiana,Lucknow,464,2025-01-19T10:39:00,2025-01-19T18:49:49.168096,2025-01-20T00:49:49.168096,delayed,23200
trip_256,vehicle_9,driver_64,client_20,Kolkata,Nashik,920,2025-01-19T17:03:00,2025-01-20T11:16:12.488181,2025-01-20T11:11:12.488181,completed,57040
trip_257,vehicle_50,driver_51,client_9,Pune,Gurugram,139,2025-01-19T16:48:00,2025-01-19T19:50:07.484903,2025-01-20T03:50:07.484903,delayed,7923
trip_258,vehicle_50,driver_21,client_16,Patna,Surat,512,2025-01-20T19:16:00,2025-01-21T06:13:57.645284,2025-01-21T05:59:57.645284,completed,26624
trip_259,vehicle_28,driver_24,client_51,Kanpur,Ludhiana,783,2025-01-20T06:31:00,2025-01-20T19:48:08.232523,2025-01-20T19:38:08.232523,completed,42282
trip_260,vehicle_21,driver_13,client_48,Nashik,Ahmedabad,209,2025-01-20T11:13:00,2025-01-20T15:09:58.911665,2025-01-20T15:26:58.911665,completed,14212
trip_261,vehicle_9,driver_20,client_60,Hyderabad,Noida,541,2025-01-20T02:25:00,2025-01-20T12:31:02.695836,2025-01-20T21:31:02.695836,delayed,28673
trip_262,vehicle_63,driver_30,client_70,Noida,Indore,196,2025-01-20T09:23:00,2025-01-20T14:04:33.186034,2025-01-20T14:26:33.186034,completed,10780
trip_263,vehicle_44,driver_65,client_74,Delhi,Jammu,1380,2025-01-20T04:38:00,2025-01-21T10:05:59.052304,2025-01-21T10:22:59.052304,completed,62100
trip_264,vehicle_63,driver_15,client_51,Jaipur,Lucknow,766,2025-01-20T23:53:00,2025-01-21T13:34:37.207563,2025-01-21T13:29:37.207563,completed,42896
trip_265,vehicle_13,driver_25,client_10,Nashik,Ahmedabad,148,2025-01-20T00:01:00,2025-01-20T03:14:23.878747,2025-01-20T03:36:23.878747,completed,9472
trip_266,vehicle_13,driver_55,client_49,Pune,Chennai,1302,2025-01-20T19:56:00,2025-01-21T23:37:22.911645,2025-01-21T23:38:22.911645,completed,52080
trip_267,vehicle_2,driver_17,client_24,Bengaluru,Ahmedabad,1315,2025-01-20T21:49:00,2025-01-22T06:14:02.410083,2025-01-22T05:48:02.410083,completed,73640
trip_268,vehicle_23,driver_49,client_64,Jaipur,Bhubaneswar,189,2025-01-20T09:11:00,2025-01-20T13:26:00.734664,2025-01-20T13:33:00.734664,completed,12663
trip_269,vehicle_61,driver_52,client_12,Lucknow,Noida,1138,2025-01-20T07:58:00,2025-01-21T03:24:02.176117,2025-01-21T02:55:02.176117,completed,51210
trip_270,vehicle_2,driver_15,client_18,Vadodara,Jaipur,0,2025-01-20T21:17:00,2025-01-21T19:59:10.437410,,cancelled,0
trip_271,vehicle_62,driver_28,client_71,Patna,Patna,486,2025-01-20T21:30:00,2025-01-21T07:18:18.739883,2025-01-21T06:59:18.739883,completed,25272
trip_272,vehicle_25,driver_48,client_62,Kanpur,Jammu,900,2025-01-20T14:38:00,2025-01-21T06:29:55.207307,2025-01-21T06:57:55.207307,completed,39600
trip_273,vehicle_44,driver_39,client_63,Bhopal,Ludhiana,1196,2025-01-20T19:20:00,2025-01-21T15:49:03.028904,2025-01-21T15:49:03.028904,completed,66976
trip_274,vehicle_67,driver_53,client_18,Jammu,Ludhiana,670,2025-01-21T08:38:00,2025-01-21T22:27:15.592927,2025-01-21T22:46:15.592927,completed,39530
trip_275,vehicle_35,driver_73,client_49,Kolkata,Bhopal,1040,2025-01-21T17:21:00,2025-01-22T17:34:38.244634,2025-01-22T17:20:38.244634,completed,44720
trip_276,vehicle_7,driver_6,client_55,Gurugram,Pune,243,2025-01-21T08:06:00,2025-01-21T12:52:03.099715,2025-01-21T13:12:03.099715,completed,10449
trip_277,vehicle_12,driver_74,client_31,Bengaluru,Kanpur,1357,2025-01-21T08:51:00,2025-01-22T12:08:24.064236,2025-01-22T20:08:24.064236,delayed,63779
trip_278,vehicle_70,driver_35,client_3,Chennai,Coimbatore,520,2025-01-21T21:31:00,2025-01-22T08:11:13.390876,2025-01-22T08:02:13.390876,completed,26000
trip_279,vehicle_3,driver_50,client_55,Nashik,Hyderabad,1270,2025-01-21T11:23:00,2025-01-22T14:03:11.251906,2025-01-22T14:19:11.251906,completed,68580
trip_280,vehicle_38,driver_19,client_67,Nashik,Jaipur,992,2025-01-21T08:55:00,2025-01-22T01:55:35.347491,2025-01-22T01:44:35.347491,completed,44640
trip_281,vehicle_48,driver_23,client_22,Ludhiana,Ahmedabad,412,2025-01-21T17:59:00,2025-01-22T03:24:12.462243,2025-01-22T03:14:12.462243,completed,27604
trip_282,vehicle_18,driver_1,client_70,Chandigarh,Bhopal,688,2025-01-21T14:33:00,2025-01-22T02:50:26.933071,2025-01-22T02:45:26.933071,completed,39216
trip_283,vehicle_39,driver_48,client_56,Ludhiana,Patna,0,2025-01-21T10:31:00,2025-01-21T13:52:56.234820,,cancelled,0
trip_284,vehicle_19,driver_58,client_3,Jaipur,Bengaluru,1309,2025-01-21T23:08:00,2025-01-22T23:50:24.377706,2025-01-22T23:35:24.377706,completed,57596
trip_285,vehicle_6,driver_62,client_13,Delhi,Chandigarh,238,2025-01-21T11:21:00,2025-01-21T16:46:30.615112,2025-01-21T16:26:30.615112,completed,9520
trip_286,vehicle_65,driver_9,client_35,Delhi,Delhi,414,2025-01-21T12:21:00,2025-01-21T20:07:48.548649,2025-01-21T20:23:48.548649,completed,24840
trip_287,vehicle_34,driver_62,client_15,Nashik,Ranchi,235,2025-01-21T07:29:00,2025-01-21T11:30:50.482094,2025-01-21T11:43:50.482094,completed,12925
trip_288,vehicle_7,driver_76,client_29,Jaipur,Bengaluru,715,2025-01-22T08:06:00,2025-01-22T20:45:32.540987,2025-01-22T21:09:32.540987,completed,46475
trip_289,vehicle_48,driver_16,client_28,Bhopal,Hyderabad,730,2025-01-22T07:31:00,2025-01-22T20:11:39.169638,2025-01-22T20:06:39.169638,completed,42340
trip_290,vehicle_20,driver_7,client_46,Ranchi,Lucknow,104,2025-01-22T15:11:00,2025-01-22T17:44:29.495545,2025-01-22T18:07:29.495545,completed,5304
trip_291,vehicle_37,driver_18,client_66,Nagpur,Chennai,233,2025-01-22T14:38:00,2025-01-22T18:43:03.431164,2025-01-22T19:02:03.431164,completed,14446
trip_292,vehicle_14,driver_58,client_75,Jaipur,Bhubaneswar,358,2025-01-22T04:46:00,2025-01-22T13:23:58.754631,2025-01-22T13:37:58.754631,completed,17900
trip_293,vehicle_24,driver_1,client_6,Delhi,Jaipur,436,2025-01-22T08:26:00,2025-01-22T18:50:52.541381,2025-01-22T18:41:52.541381,completed,19184
trip_294,vehicle_51,driver_68,client_6,Bengaluru,Chandigarh,1309,2025-01-22T19:59:00,2025-01-23T21:02:18.985376,2025-01-23T21:32:18.985376,completed,82467
trip_295,vehicle_33,driver_51,client_31,Bhopal,Mumbai,643,2025-01-22T00:33:00,2025-01-22T14:58:19.485794,2025-01-22T15:20:19.485794,completed,34722
trip_296,vehicle_50,driver_72,client_55,Nashik,Vadodara,0,2025-01-22T05:34:00,2025-01-22T20:05:57.257454,,cancelled,0
trip_297,vehicle_32,driver_62,client_38,Ranchi,Ahmedabad,142,2025-01-22T03:08:00,2025-01-22T05:33:20.329280,2025-01-22T05:13:20.329280,completed,8662
trip_298,vehicle_65,driver_69,client_46,Jammu,Nashik,1052,2025-01-22T16:07:00,2025-01-23T13:18:56.622794,2025-01-23T13:38:56.622794,completed,44184
trip_299,vehicle_52,driver_28,client_9,Chandigarh,Jaipur,443,2025-01-22T06:39:00,2025-01-22T15:02:53.298776,2025-01-22T15:19:53.298776,completed,27466
trip_300,vehicle_44,driver_16,client_55,Surat,Pune,1379,2025-01-22T01:50:00,2025-01-23T02:09:08.554391,2025-01-23T01:58:08.554391,completed,78603
trip_301,vehicle_12,driver_18,client_43,Vadodara,Nagpur,1175,2025-01-22T19:38:00,2025-01-23T16:14:09.670754,2025-01-23T15:50:09.670754,completed,56400
trip_302,vehicle_54,driver_12,client_76,Mumbai,Nagpur,1447,2025-01-22T10:17:00,2025-01-23T12:40:40.444195,2025-01-23T12:16:40.444195,completed,101290
trip_303,vehicle_64,driver_71,client_68,Surat,Indore,587,2025-01-23T01:27:00,2025-01-23T14:43:28.168586,2025-01-23T14:25:28.168586,completed,38742
