id,vehicle_id,trip_id,vendor_id,quantity_liters,price_per_liter,total_cost,date
fuel_258,vehicle_51,trip_105,vendor_fuel_26,116.91,93.85,10972.68,2025-01-08T14:46:00
fuel_259,vehicle_13,trip_106,vendor_fuel_39,76.93,94.39,7260.71,2025-01-09T01:07:00
fuel_260,vehicle_13,trip_106,vendor_fuel_7,81.06,85.09,6897.58,2025-01-09T09:07:00
fuel_261,vehicle_70,trip_107,vendor_fuel_15,131.59,87.24,11480.48,2025-01-10T21:07:00
fuel_262,vehicle_70,trip_107,vendor_fuel_19,136.91,88.53,12121.29,2025-01-10T08:07:00
fuel_263,vehicle_11,trip_108,vendor_fuel_7,135.47,87.87,11903.69,2025-01-09T13:11:00
fuel_264,vehicle_11,trip_108,vendor_fuel_17,139.37,91.62,12768.63,2025-01-10T06:11:00
fuel_265,vehicle_11,trip_108,vendor_fuel_1,139.25,92.99,12947.99,2025-01-09T09:11:00
fuel_266,vehicle_36,trip_109,vendor_fuel_9,23.5,91.37,2147.29,2025-01-09T16:08:00
fuel_267,vehicle_36,trip_109,vendor_fuel_36,24.25,88.83,2153.83,2025-01-09T14:08:00
fuel_268,vehicle_36,trip_109,vendor_fuel_35,23.36,89.93,2100.26,2025-01-09T12:08:00
fuel_269,vehicle_3,trip_110,vendor_fuel_27,104.87,90.52,9492.41,2025-01-09T23:08:00
fuel_270,vehicle_3,trip_110,vendor_fuel_48,98.53,87.25,8596.71,2025-01-09T20:08:00
fuel_271,vehicle_19,trip_111,vendor_fuel_45,27.02,92.48,2498.4,2025-01-09T07:15:00
fuel_272,vehicle_19,trip_111,vendor_fuel_29,26.29,92.23,2425.0,2025-01-09T03:15:00
fuel_273,vehicle_19,trip_111,vendor_fuel_42,25.81,86.56,2234.13,2025-01-09T03:15:00
fuel_274,vehicle_30,trip_112,vendor_fuel_48,27.28,86.84,2368.71,2025-01-09T10:05:00
fuel_275,vehicle_30,trip_112,vendor_fuel_21,28.96,89.68,2596.82,2025-01-09T15:05:00
fuel_276,vehicle_14,trip_113,vendor_fuel_37,40.61,90.65,3681.34,2025-01-10T03:00:00
fuel_277,vehicle_14,trip_113,vendor_fuel_20,37.0,88.15,3261.62,2025-01-09T20:00:00
fuel_278,vehicle_49,trip_114,vendor_fuel_50,141.05,91.54,12912.0,2025-01-10T00:18:00
fuel_279,vehicle_49,trip_114,vendor_fuel_34,132.2,94.64,12511.33,2025-01-10T01:18:00
fuel_280,vehicle_12,trip_116,vendor_fuel_30,28.66,92.11,2640.17,2025-01-09T17:20:00
fuel_281,vehicle_12,trip_116,vendor_fuel_49,31.4,94.78,2976.69,2025-01-09T18:20:00
fuel_282,vehicle_17,trip_117,vendor_fuel_3,73.59,94.91,6984.91,2025-01-09T18:54:00
fuel_283,vehicle_17,trip_117,vendor_fuel_36,72.63,87.45,6351.02,2025-01-09T17:54:00
fuel_284,vehicle_17,trip_117,vendor_fuel_25,68.47,86.05,5891.78,2025-01-09T22:54:00
fuel_285,vehicle_26,trip_118,vendor_fuel_31,92.16,86.56,7977.45,2025-01-10T07:20:00
fuel_286,vehicle_26,trip_118,vendor_fuel_3,97.98,88.2,8642.0,2025-01-10T15:20:00
fuel_287,vehicle_26,trip_118,vendor_fuel_28,92.4,93.09,8600.78,2025-01-10T18:20:00
fuel_288,vehicle_58,trip_119,vendor_fuel_27,88.99,88.49,7874.93,2025-01-10T22:42:00
fuel_289,vehicle_58,trip_119,vendor_fuel_11,91.85,91.89,8440.2,2025-01-10T20:42:00
fuel_290,vehicle_58,trip_119,vendor_fuel_25,90.74,91.93,8341.68,2025-01-10T07:42:00
fuel_291,vehicle_19,trip_120,vendor_fuel_3,51.42,90.78,4667.77,2025-01-10T07:50:00
fuel_292,vehicle_19,trip_120,vendor_fuel_45,51.96,86.88,4513.92,2025-01-10T12:50:00
fuel_293,vehicle_19,trip_120,vendor_fuel_14,52.1,91.01,4741.89,2025-01-10T09:50:00
fuel_294,vehicle_16,trip_121,vendor_fuel_24,119.11,89.59,10670.91,2025-01-10T20:26:00
fuel_295,vehicle_16,trip_121,vendor_fuel_28,114.84,86.63,9948.43,2025-01-11T03:26:00
fuel_296,vehicle_13,trip_122,vendor_fuel_8,96.57,93.56,9035.64,2025-01-11T06:51:00
fuel_297,vehicle_13,trip_122,vendor_fuel_27,105.14,94.14,9898.04,2025-01-11T21:51:00
fuel_298,vehicle_13,trip_122,vendor_fuel_26,101.9,92.85,9460.99,2025-01-10T19:51:00
fuel_299,vehicle_67,trip_123,vendor_fuel_37,96.83,93.01,9006.49,2025-01-10T17:10:00
fuel_300,vehicle_67,trip_123,vendor_fuel_47,90.27,91.36,8247.37,2025-01-10T13:10:00
fuel_301,vehicle_67,trip_123,vendor_fuel_11,92.84,88.18,8186.9,2025-01-10T17:10:00
fuel_302,vehicle_70,trip_125,vendor_fuel_16,124.52,90.35,11250.8,2025-01-11T01:01:00
fuel_303,vehicle_70,trip_125,vendor_fuel_18,130.54,91.59,11956.19,2025-01-10T15:01:00
fuel_304,vehicle_10,trip_126,vendor_fuel_21,100.67,88.75,8935.15,2025-01-10T21:25:00
fuel_305,vehicle_10,trip_126,vendor_fuel_1,101.87,86.8,8842.35,2025-01-10T12:25:00
fuel_306,vehicle_16,trip_127,vendor_fuel_47,105.43,87.2,9193.23,2025-01-10T09:34:00
fuel_307,vehicle_16,trip_127,vendor_fuel_6,104.79,89.82,9411.5,2025-01-10T23:34:00
fuel_308,vehicle_40,trip_128,vendor_fuel_37,36.95,89.29,3299.71,2025-01-11T05:31:00
fuel_309,vehicle_40,trip_128,vendor_fuel_5,36.1,91.33,3296.96,2025-01-11T07:31:00
fuel_310,vehicle_4,trip_129,vendor_fuel_1,32.75,88.19,2888.16,2025-01-10T16:27:00
fuel_311,vehicle_4,trip_129,vendor_fuel_21,33.06,90.67,2997.9,2025-01-10T14:27:00
fuel_312,vehicle_4,trip_129,vendor_fuel_39,34.25,88.86,3042.97,2025-01-10T14:27:00
fuel_313,vehicle_56,trip_130,vendor_fuel_25,73.02,88.27,6445.13,2025-01-10T14:12:00
fuel_314,vehicle_56,trip_130,vendor_fuel_42,76.08,87.85,6683.39,2025-01-10T07:12:00
fuel_315,vehicle_56,trip_130,vendor_fuel_26,78.61,87.84,6905.21,2025-01-10T08:12:00
fuel_316,vehicle_45,trip_131,vendor_fuel_7,34.0,94.38,3209.09,2025-01-10T18:49:00
fuel_317,vehicle_45,trip_131,vendor_fuel_9,31.97,93.25,2981.13,2025-01-10T18:49:00
fuel_318,vehicle_43,trip_132,vendor_fuel_34,98.78,91.68,9056.24,2025-01-11T01:44:00
fuel_319,vehicle_43,trip_132,vendor_fuel_32,94.92,89.78,8521.49,2025-01-10T17:44:00
fuel_320,vehicle_43,trip_132,vendor_fuel_15,95.71,92.31,8834.77,2025-01-10T11:44:00
fuel_321,vehicle_50,trip_133,vendor_fuel_7,148.67,93.48,13897.71,2025-01-11T08:21:00
fuel_322,vehicle_50,trip_133,vendor_fuel_29,142.28,88.64,12611.46,2025-01-11T23:21:00
fuel_323,vehicle_50,trip_133,vendor_fuel_13,146.6,92.8,13604.24,2025-01-11T06:21:00
fuel_324,vehicle_4,trip_134,vendor_fuel_22,104.73,89.31,9353.05,2025-01-11T18:28:00
fuel_325,vehicle_4,trip_134,vendor_fuel_4,105.2,88.7,9330.78,2025-01-12T13:28:00
fuel_326,vehicle_7,trip_135,vendor_fuel_46,22.32,91.2,2035.6,2025-01-11T11:07:00
fuel_327,vehicle_7,trip_135,vendor_fuel_47,22.7,86.01,1952.44,2025-01-11T14:07:00
fuel_328,vehicle_7,trip_135,vendor_fuel_14,23.82,87.68,2088.45,2025-01-11T09:07:00
fuel_329,vehicle_62,trip_136,vendor_fuel_17,59.87,85.21,5101.68,2025-01-11T07:20:00
fuel_330,vehicle_62,trip_136,vendor_fuel_1,58.32,92.6,5400.76,2025-01-11T15:20:00
fuel_331,vehicle_62,trip_136,vendor_fuel_1,59.42,89.74,5331.89,2025-01-11T13:20:00
fuel_332,vehicle_19,trip_137,vendor_fuel_23,20.1,89.59,1800.91,2025-01-11T12:51:00
fuel_333,vehicle_19,trip_137,vendor_fuel_50,21.04,93.91,1976.26,2025-01-11T14:51:00
fuel_334,vehicle_19,trip_137,vendor_fuel_34,20.58,87.7,1804.67,2025-01-11T10:51:00
fuel_335,vehicle_12,trip_138,vendor_fuel_22,93.21,88.49,8248.23,2025-01-12T03:06:00
fuel_336,vehicle_12,trip_138,vendor_fuel_18,90.34,94.45,8532.54,2025-01-12T01:06:00
fuel_337,vehicle_12,trip_138,vendor_fuel_45,86.77,90.8,7878.11,2025-01-12T02:06:00
fuel_338,vehicle_38,trip_139,vendor_fuel_4,115.81,90.93,10530.89,2025-01-12T13:10:00
fuel_339,vehicle_38,trip_139,vendor_fuel_43,116.08,89.3,10366.52,2025-01-11T22:10:00
fuel_340,vehicle_19,trip_140,vendor_fuel_7,66.2,94.67,6266.64,2025-01-12T03:58:00
fuel_341,vehicle_19,trip_140,vendor_fuel_12,69.52,90.97,6323.81,2025-01-12T13:58:00
fuel_342,vehicle_19,trip_140,vendor_fuel_38,66.28,93.76,6214.71,2025-01-11T23:58:00
fuel_343,vehicle_60,trip_141,vendor_fuel_27,33.82,89.28,3019.45,2025-01-11T19:50:00
fuel_344,vehicle_60,trip_141,vendor_fuel_2,33.8,94.13,3181.18,2025-01-11T19:50:00
fuel_345,vehicle_60,trip_141,vendor_fuel_20,32.53,86.41,2810.97,2025-01-11T16:50:00
fuel_346,vehicle_11,trip_142,vendor_fuel_33,62.83,90.85,5707.69,2025-01-12T08:06:00
fuel_347,vehicle_11,trip_142,vendor_fuel_34,66.72,92.02,6138.98,2025-01-11T23:06:00
fuel_348,vehicle_9,trip_143,vendor_fuel_20,35.52,94.26,3348.18,2025-01-12T02:56:00
fuel_349,vehicle_9,trip_143,vendor_fuel_16,35.85,86.84,3113.63,2025-01-12T04:56:00
fuel_350,vehicle_9,trip_143,vendor_fuel_29,35.05,91.13,3194.21,2025-01-11T21:56:00
fuel_351,vehicle_13,trip_144,vendor_fuel_37,93.92,89.57,8412.91,2025-01-12T00:42:00
fuel_352,vehicle_13,trip_144,vendor_fuel_42,93.76,88.03,8253.25,2025-01-12T08:42:00
fuel_353,vehicle_68,trip_145,vendor_fuel_20,109.71,92.63,10161.84,2025-01-11T15:11:00
fuel_354,vehicle_68,trip_145,vendor_fuel_31,107.35,93.39,10025.83,2025-01-11T15:11:00
fuel_355,vehicle_52,trip_146,vendor_fuel_47,14.33,94.81,1358.35,2025-01-11T01:54:00
fuel_356,vehicle_52,trip_146,vendor_fuel_47,13.41,93.81,1258.21,2025-01-11T02:54:00
fuel_357,vehicle_52,trip_146,vendor_fuel_5,14.32,89.2,1277.43,2025-01-11T01:54:00
fuel_358,vehicle_49,trip_147,vendor_fuel_13,146.92,90.29,13264.68,2025-01-11T21:35:00
fuel_359,vehicle_49,trip_147,vendor_fuel_43,149.11,91.29,13612.34,2025-01-11T22:35:00
fuel_360,vehicle_24,trip_148,vendor_fuel_41,102.19,89.39,9134.8,2025-01-12T19:53:00
fuel_361,vehicle_24,trip_148,vendor_fuel_9,102.91,90.69,9333.05,2025-01-12T23:53:00
fuel_362,vehicle_46,trip_149,vendor_fuel_8,32.92,90.46,2978.33,2025-01-12T17:04:00
fuel_363,vehicle_46,trip_149,vendor_fuel_42,33.96,94.85,3221.1,2025-01-12T10:04:00
fuel_364,vehicle_46,trip_149,vendor_fuel_13,31.02,89.21,2767.11,2025-01-12T15:04:00
fuel_365,vehicle_10,trip_150,vendor_fuel_15,149.71,89.97,13468.84,2025-01-13T20:39:00
fuel_366,vehicle_10,trip_150,vendor_fuel_15,153.55,89.78,13784.93,2025-01-13T00:39:00
fuel_367,vehicle_56,trip_151,vendor_fuel_6,127.62,87.38,11151.77,2025-01-12T23:07:00
fuel_368,vehicle_56,trip_151,vendor_fuel_49,116.5,89.13,10383.55,2025-01-12T22:07:00
fuel_369,vehicle_56,trip_151,vendor_fuel_1,123.33,94.91,11705.52,2025-01-13T04:07:00
fuel_370,vehicle_32,trip_152,vendor_fuel_15,29.22,93.13,2720.92,2025-01-12T23:25:00
fuel_371,vehicle_32,trip_152,vendor_fuel_50,29.24,94.41,2760.45,2025-01-13T00:25:00
fuel_372,vehicle_32,trip_152,vendor_fuel_34,28.03,91.54,2566.13,2025-01-12T22:25:00
fuel_373,vehicle_67,trip_153,vendor_fuel_8,91.86,89.54,8224.63,2025-01-13T00:35:00
fuel_374,vehicle_67,trip_153,vendor_fuel_18,90.49,85.34,7722.21,2025-01-13T12:35:00
fuel_375,vehicle_67,trip_153,vendor_fuel_4,88.69,94.65,8394.95,2025-01-13T08:35:00
fuel_376,vehicle_40,trip_154,vendor_fuel_40,87.02,88.41,7693.8,2025-01-13T01:59:00
fuel_377,vehicle_40,trip_154,vendor_fuel_48,87.95,92.83,8163.61,2025-01-13T12:59:00
fuel_378,vehicle_67,trip_155,vendor_fuel_35,51.76,87.5,4529.13,2025-01-12T15:29:00
fuel_379,vehicle_67,trip_155,vendor_fuel_40,53.12,88.95,4725.05,2025-01-12T15:29:00
fuel_380,vehicle_67,trip_155,vendor_fuel_42,53.25,91.59,4877.58,2025-01-12T19:29:00
fuel_381,vehicle_46,trip_156,vendor_fuel_18,107.51,87.58,9415.7,2025-01-13T02:13:00
fuel_382,vehicle_46,trip_156,vendor_fuel_41,112.15,86.27,9675.03,2025-01-12T23:13:00
fuel_383,vehicle_57,trip_157,vendor_fuel_5,52.17,88.5,4617.32,2025-01-12T10:35:00
fuel_384,vehicle_57,trip_157,vendor_fuel_16,51.36,90.11,4628.51,2025-01-12T05:35:00
fuel_385,vehicle_43,trip_158,vendor_fuel_39,166.01,85.26,14153.37,2025-01-12T18:30:00
fuel_386,vehicle_43,trip_158,vendor_fuel_50,164.36,90.11,14809.77,2025-01-13T11:30:00
fuel_387,vehicle_54,trip_159,vendor_fuel_16,35.09,87.93,3085.66,2025-01-12T22:51:00
fuel_388,vehicle_54,trip_159,vendor_fuel_24,33.08,92.68,3065.64,2025-01-12T20:51:00
fuel_389,vehicle_58,trip_160,vendor_fuel_22,45.18,92.96,4199.66,2025-01-13T00:52:00
fuel_390,vehicle_58,trip_160,vendor_fuel_33,43.0,89.09,3830.47,2025-01-12T21:52:00
fuel_391,vehicle_56,trip_161,vendor_fuel_19,44.97,87.41,3930.89,2025-01-12T04:08:00
fuel_392,vehicle_56,trip_161,vendor_fuel_22,43.38,93.25,4045.09,2025-01-12T04:08:00
fuel_393,vehicle_56,trip_161,vendor_fuel_48,46.28,85.45,3954.66,2025-01-12T08:08:00
fuel_394,vehicle_49,trip_162,vendor_fuel_34,100.31,90.18,9045.39,2025-01-13T22:32:00
fuel_395,vehicle_49,trip_162,vendor_fuel_21,108.67,89.27,9700.38,2025-01-13T18:32:00
fuel_396,vehicle_49,trip_162,vendor_fuel_10,103.15,86.78,8951.5,2025-01-13T07:32:00
fuel_397,vehicle_37,trip_163,vendor_fuel_14,114.28,86.41,9875.04,2025-01-14T08:14:00
fuel_398,vehicle_37,trip_163,vendor_fuel_2,116.22,92.55,10755.87,2025-01-13T16:14:00
fuel_399,vehicle_59,trip_164,vendor_fuel_8,23.05,92.32,2127.82,2025-01-14T01:45:00
fuel_400,vehicle_59,trip_164,vendor_fuel_15,22.63,92.44,2092.26,2025-01-13T23:45:00
fuel_401,vehicle_5,trip_165,vendor_fuel_19,43.64,92.34,4029.89,2025-01-13T07:37:00
fuel_402,vehicle_5,trip_165,vendor_fuel_34,41.04,93.76,3847.88,2025-01-13T16:37:00
fuel_403,vehicle_5,trip_165,vendor_fuel_5,43.37,85.03,3687.95,2025-01-13T12:37:00
fuel_404,vehicle_68,trip_166,vendor_fuel_49,68.23,87.19,5949.23,2025-01-13T20:56:00
fuel_405,vehicle_68,trip_166,vendor_fuel_21,68.18,94.69,6455.9,2025-01-13T11:56:00
fuel_406,vehicle_68,trip_166,vendor_fuel_30,70.79,86.16,6099.13,2025-01-13T13:56:00
fuel_407,vehicle_4,trip_167,vendor_fuel_28,46.71,93.09,4348.15,2025-01-13T23:13:00
fuel_408,vehicle_4,trip_167,vendor_fuel_32,46.0,85.55,3935.09,2025-01-13T20:13:00
fuel_409,vehicle_4,trip_167,vendor_fuel_20,46.37,93.19,4321.23,2025-01-14T00:13:00
fuel_410,vehicle_3,trip_168,vendor_fuel_35,23.27,94.85,2206.82,2025-01-14T02:21:00
fuel_411,vehicle_3,trip_168,vendor_fuel_11,24.02,87.29,2096.58,2025-01-14T01:21:00
fuel_412,vehicle_3,trip_168,vendor_fuel_47,22.79,87.16,1986.55,2025-01-14T00:21:00
fuel_413,vehicle_30,trip_169,vendor_fuel_46,10.79,90.05,971.55,2025-01-13T11:47:00
fuel_414,vehicle_30,trip_169,vendor_fuel_35,11.17,85.15,951.21,2025-01-13T11:47:00
fuel_415,vehicle_39,trip_170,vendor_fuel_31,96.67,90.61,8759.04,2025-01-13T16:06:00
fuel_416,vehicle_39,trip_170,vendor_fuel_16,96.12,90.33,8682.77,2025-01-13T19:06:00
fuel_417,vehicle_30,trip_171,vendor_fuel_38,55.46,94.42,5236.89,2025-01-13T23:36:00
fuel_418,vehicle_30,trip_171,vendor_fuel_31,54.76,89.03,4875.03,2025-01-14T08:36:00
fuel_419,vehicle_53,trip_172,vendor_fuel_36,48.79,89.83,4382.98,2025-01-14T00:13:00
fuel_420,vehicle_53,trip_172,vendor_fuel_5,51.04,89.26,4556.07,2025-01-14T05:13:00
fuel_421,vehicle_53,trip_172,vendor_fuel_34,47.16,85.14,4014.64,2025-01-14T00:13:00
fuel_422,vehicle_54,trip_173,vendor_fuel_19,11.59,86.66,1004.01,2025-01-13T10:07:00
fuel_423,vehicle_54,trip_173,vendor_fuel_24,11.86,94.52,1121.08,2025-01-13T11:07:00
fuel_424,vehicle_54,trip_173,vendor_fuel_22,11.48,87.11,999.99,2025-01-13T10:07:00
fuel_425,vehicle_1,trip_174,vendor_fuel_15,34.3,91.36,3133.64,2025-01-13T12:44:00
fuel_426,vehicle_1,trip_174,vendor_fuel_18,36.31,94.28,3423.61,2025-01-13T11:44:00
fuel_427,vehicle_23,trip_175,vendor_fuel_40,150.0,92.37,13856.1,2025-01-14T01:08:00
fuel_428,vehicle_23,trip_175,vendor_fuel_1,149.18,87.09,12992.47,2025-01-13T11:08:00
fuel_429,vehicle_23,trip_175,vendor_fuel_40,150.32,85.91,12914.81,2025-01-13T08:08:00
fuel_430,vehicle_61,trip_176,vendor_fuel_34,61.34,90.22,5534.52,2025-01-13T19:48:00
fuel_431,vehicle_61,trip_176,vendor_fuel_11,64.92,93.42,6064.77,2025-01-14T01:48:00
fuel_432,vehicle_61,trip_176,vendor_fuel_36,63.84,93.4,5962.87,2025-01-14T07:48:00
fuel_433,vehicle_2,trip_177,vendor_fuel_18,78.13,85.34,6667.51,2025-01-15T08:33:00
fuel_434,vehicle_2,trip_177,vendor_fuel_45,77.14,85.44,6591.06,2025-01-14T20:33:00
fuel_435,vehicle_5,trip_178,vendor_fuel_4,10.66,91.37,974.29,2025-01-14T21:57:00
fuel_436,vehicle_5,trip_178,vendor_fuel_13,10.71,90.44,968.51,2025-01-14T20:57:00
fuel_437,vehicle_11,trip_179,vendor_fuel_45,96.95,89.66,8692.47,2025-01-14T04:17:00
fuel_438,vehicle_11,trip_179,vendor_fuel_8,101.47,89.63,9094.51,2025-01-14T04:17:00
fuel_439,vehicle_11,trip_179,vendor_fuel_21,97.6,85.86,8380.31,2025-01-14T20:17:00
fuel_440,vehicle_17,trip_180,vendor_fuel_19,18.08,86.77,1569.23,2025-01-14T15:45:00
fuel_441,vehicle_17,trip_180,vendor_fuel_32,17.76,87.65,1556.65,2025-01-14T15:45:00
fuel_442,vehicle_17,trip_180,vendor_fuel_42,17.55,88.49,1553.3,2025-01-14T16:45:00
fuel_443,vehicle_65,trip_181,vendor_fuel_21,63.26,89.67,5672.45,2025-01-14T08:32:00
fuel_444,vehicle_65,trip_181,vendor_fuel_3,63.82,91.58,5844.74,2025-01-14T08:32:00
fuel_445,vehicle_46,trip_182,vendor_fuel_16,34.08,89.74,3057.92,2025-01-14T19:34:00
fuel_446,vehicle_46,trip_182,vendor_fuel_31,34.05,91.01,3099.02,2025-01-14T21:34:00
fuel_447,vehicle_46,trip_182,vendor_fuel_15,32.64,94.71,3091.46,2025-01-14T23:34:00
fuel_448,vehicle_68,trip_183,vendor_fuel_11,126.93,89.59,11371.69,2025-01-14T19:08:00
fuel_449,vehicle_68,trip_183,vendor_fuel_12,117.07,86.47,10123.52,2025-01-14T14:08:00
fuel_450,vehicle_45,trip_184,vendor_fuel_9,136.5,85.96,11733.18,2025-01-15T04:43:00
fuel_451,vehicle_45,trip_184,vendor_fuel_50,136.5,86.34,11784.63,2025-01-15T04:43:00
fuel_452,vehicle_31,trip_185,vendor_fuel_20,64.69,85.44,5527.44,2025-01-14T17:32:00
fuel_453,vehicle_31,trip_185,vendor_fuel_12,62.06,88.84,5513.31,2025-01-14T17:32:00
fuel_454,vehicle_67,trip_186,vendor_fuel_30,132.48,88.84,11769.69,2025-01-14T03:22:00
fuel_455,vehicle_67,trip_186,vendor_fuel_26,131.32,94.6,12422.55,2025-01-14T16:22:00
fuel_456,vehicle_69,trip_187,vendor_fuel_47,33.48,93.13,3118.15,2025-01-14T09:27:00
fuel_457,vehicle_69,trip_187,vendor_fuel_3,34.3,89.65,3075.05,2025-01-14T06:27:00
fuel_458,vehicle_69,trip_187,vendor_fuel_4,35.8,89.6,3207.46,2025-01-14T10:27:00
fuel_459,vehicle_39,trip_188,vendor_fuel_32,112.95,86.45,9763.75,2025-01-14T17:22:00
fuel_460,vehicle_39,trip_188,vendor_fuel_30,121.94,88.45,10786.17,2025-01-15T02:22:00
fuel_461,vehicle_13,trip_189,vendor_fuel_6,104.4,92.43,9649.04,2025-01-15T13:05:00
fuel_462,vehicle_13,trip_189,vendor_fuel_37,106.88,92.94,9933.43,2025-01-15T08:05:00
fuel_463,vehicle_13,trip_189,vendor_fuel_35,107.19,91.16,9770.82,2025-01-15T07:05:00
fuel_464,vehicle_52,trip_190,vendor_fuel_21,109.29,94.76,10356.25,2025-01-15T16:17:00
fuel_465,vehicle_52,trip_190,vendor_fuel_21,105.2,85.18,8961.22,2025-01-16T00:17:00
fuel_466,vehicle_52,trip_190,vendor_fuel_46,103.5,87.88,9095.13,2025-01-16T15:17:00
fuel_467,vehicle_69,trip_191,vendor_fuel_34,149.09,92.48,13788.11,2025-01-16T00:16:00
fuel_468,vehicle_69,trip_191,vendor_fuel_29,152.53,92.51,14110.34,2025-01-16T10:16:00
fuel_469,vehicle_69,trip_191,vendor_fuel_38,155.07,86.56,13422.83,2025-01-15T18:16:00
fuel_470,vehicle_16,trip_192,vendor_fuel_14,73.16,88.52,6476.54,2025-01-15T13:13:00
fuel_471,vehicle_16,trip_192,vendor_fuel_50,75.72,87.79,6646.96,2025-01-15T12:13:00
fuel_472,vehicle_16,trip_192,vendor_fuel_44,73.75,91.64,6758.48,2025-01-15T17:13:00
fuel_473,vehicle_21,trip_193,vendor_fuel_27,86.17,89.18,7685.05,2025-01-15T23:00:00
fuel_474,vehicle_21,trip_193,vendor_fuel_15,82.83,85.29,7064.49,2025-01-15T14:00:00
fuel_475,vehicle_21,trip_193,vendor_fuel_6,86.43,90.03,7781.27,2025-01-15T23:00:00
fuel_476,vehicle_50,trip_194,vendor_fuel_2,150.22,87.93,13209.01,2025-01-15T13:54:00
fuel_477,vehicle_50,trip_194,vendor_fuel_44,154.12,89.59,13807.92,2025-01-15T21:54:00
fuel_478,vehicle_9,trip_195,vendor_fuel_35,15.1,93.83,1416.44,2025-01-15T22:43:00
fuel_479,vehicle_9,trip_195,vendor_fuel_35,14.75,91.07,1342.94,2025-01-16T00:43:00
fuel_480,vehicle_9,trip_195,vendor_fuel_47,13.75,89.81,1234.62,2025-01-15T22:43:00
fuel_481,vehicle_15,trip_196,vendor_fuel_46,82.1,85.74,7039.5,2025-01-16T05:42:00
fuel_482,vehicle_15,trip_196,vendor_fuel_22,83.0,92.57,7682.97,2025-01-15T23:42:00
fuel_483,vehicle_15,trip_196,vendor_fuel_29,82.48,88.31,7283.88,2025-01-15T22:42:00
fuel_484,vehicle_21,trip_197,vendor_fuel_15,134.72,87.57,11797.59,2025-01-15T10:30:00
fuel_485,vehicle_21,trip_197,vendor_fuel_10,134.61,90.83,12226.94,2025-01-16T04:30:00
fuel_486,vehicle_21,trip_197,vendor_fuel_33,123.7,88.64,10965.07,2025-01-16T09:30:00
fuel_487,vehicle_63,trip_198,vendor_fuel_39,81.46,86.5,7046.77,2025-01-15T19:11:00
fuel_488,vehicle_63,trip_198,vendor_fuel_30,85.19,88.57,7544.63,2025-01-16T10:11:00
fuel_489,vehicle_63,trip_198,vendor_fuel_48,87.39,94.06,8220.39,2025-01-16T08:11:00
fuel_490,vehicle_11,trip_199,vendor_fuel_18,98.13,94.79,9302.03,2025-01-16T12:33:00
fuel_491,vehicle_11,trip_199,vendor_fuel_47,99.14,92.43,9163.95,2025-01-15T21:33:00
fuel_492,vehicle_11,trip_199,vendor_fuel_20,105.52,86.33,9108.92,2025-01-15T20:33:00
fuel_493,vehicle_10,trip_200,vendor_fuel_8,127.82,90.82,11608.36,2025-01-16T03:28:00
fuel_494,vehicle_10,trip_200,vendor_fuel_13,131.85,92.77,12232.03,2025-01-15T22:28:00
fuel_495,vehicle_10,trip_200,vendor_fuel_30,130.82,91.14,11923.71,2025-01-15T04:28:00
fuel_496,vehicle_69,trip_201,vendor_fuel_32,87.3,90.1,7865.72,2025-01-15T11:43:00
fuel_497,vehicle_69,trip_201,vendor_fuel_44,81.3,92.6,7528.91,2025-01-15T13:43:00
fuel_498,vehicle_69,trip_201,vendor_fuel_22,80.59,93.62,7545.27,2025-01-15T19:43:00
fuel_499,vehicle_61,trip_202,vendor_fuel_34,62.77,86.57,5434.14,2025-01-16T03:13:00
fuel_500,vehicle_61,trip_202,vendor_fuel_50,63.04,92.89,5855.62,2025-01-16T07:13:00
fuel_501,vehicle_51,trip_203,vendor_fuel_43,13.47,87.02,1172.6,2025-01-15T13:03:00
fuel_502,vehicle_51,trip_203,vendor_fuel_21,12.79,88.73,1134.99,2025-01-15T13:03:00
fuel_503,vehicle_61,trip_204,vendor_fuel_18,121.06,91.4,11064.58,2025-01-16T06:44:00
fuel_504,vehicle_61,trip_204,vendor_fuel_8,124.44,94.24,11726.82,2025-01-16T04:44:00
fuel_505,vehicle_12,trip_205,vendor_fuel_45,63.42,85.68,5434.14,2025-01-15T16:36:00
fuel_506,vehicle_12,trip_205,vendor_fuel_50,64.57,88.61,5721.39,2025-01-15T18:36:00
fuel_507,vehicle_33,trip_206,vendor_fuel_3,9.65,89.37,862.21,2025-01-16T06:07:00
fuel_508,vehicle_33,trip_206,vendor_fuel_37,10.43,89.92,938.05,2025-01-16T06:07:00
fuel_509,vehicle_33,trip_206,vendor_fuel_37,10.27,92.34,948.76,2025-01-16T05:07:00
fuel_510,vehicle_60,trip_207,vendor_fuel_19,30.5,89.01,2714.97,2025-01-16T21:21:00
fuel_511,vehicle_60,trip_207,vendor_fuel_1,29.72,88.9,2642.12,2025-01-17T00:21:00
fuel_512,vehicle_60,trip_207,vendor_fuel_15,28.84,86.5,2494.43,2025-01-17T02:21:00
fuel_513,vehicle_6,trip_208,vendor_fuel_14,92.07,87.71,8075.25,2025-01-17T12:04:00
fuel_514,vehicle_6,trip_208,vendor_fuel_29,91.43,86.37,7896.86,2025-01-16T15:04:00
fuel_515,vehicle_16,trip_209,vendor_fuel_13,37.55,88.17,3311.16,2025-01-16T20:58:00
