product_id,abc_class,service_level,lead_time,total_revenue,total_quantity,avg_daily_demand,annual_demand,demand_std_dev,unit_cost,z_score,safety_stock,reorder_point,eoq,holding_cost_per_unit,simulated_current_stock,days_to_stockout,reorder_urgency,stockout_probability,risk_category
20719,A,0.99,7,11486.05,11588,16.578,6050.96,38.2569,0.9912,2.33,235.84,351.88,1747.09,0.1982,672.28,40.55,0.0,0.0,Low
21790,A,0.99,7,11462.869999999999,13265,18.9771,6926.65,44.7496,0.8641,2.33,275.86,408.7,2001.95,0.1728,266.78,14.06,0.3473,0.129,Critical
84949,A,0.99,7,11453.82,7181,10.2732,3749.74,32.6558,1.595,2.33,201.31,273.22,1084.18,0.319,294.7,28.69,0.0,0.005,Medium
22198,A,0.99,7,11429.07,6595,9.4349,3443.74,24.9465,1.733,2.33,153.79,219.83,996.79,0.3466,128.89,13.66,0.4137,0.1705,Critical
22366,A,0.99,7,11372.37,1759,2.5165,918.51,16.5787,6.4652,2.33,102.2,119.82,266.52,1.293,225.07,89.44,0.0,0.0,Low
21156,A,0.99,7,11329.96,6187,8.8512,3230.69,36.4884,1.8313,2.33,224.94,286.9,939.2,0.3663,118.42,13.38,0.5872,0.2793,Critical
82583,A,0.99,7,11307.720000000001,5715,8.176,2984.23,22.9303,1.9786,2.33,141.36,198.59,868.4,0.3957,36.8,4.5,0.8147,0.6318,Critical
84077,A,0.99,7,11276.21,54443,77.887,28428.75,301.5502,0.2071,2.33,1858.94,2404.15,8284.25,0.0414,2227.88,28.6,0.0733,0.0175,High
85150,A,0.99,7,11214.3,4454,6.372,2325.77,14.0998,2.5178,2.33,86.92,131.52,679.61,0.5036,261.14,40.98,0.0,0.0,Low
22505,A,0.99,7,11164.36,2347,3.3577,1225.54,12.7733,4.7569,2.33,78.74,102.25,358.91,0.9514,183.45,54.64,0.0,0.0,Low
22501,A,0.99,7,11152.68,1001,1.432,522.7,5.2586,11.1415,2.33,32.42,42.44,153.16,2.2283,64.61,45.12,0.0,0.0,Low
71053,A,0.99,7,11126.79,3003,4.2961,1568.09,13.8016,3.7052,2.33,85.08,115.15,460.01,0.741,206.41,48.05,0.0,0.0,Low
20718,A,0.99,7,11096.96,8689,12.4306,4537.17,35.9705,1.2771,2.33,221.74,308.76,1332.79,0.2554,555.01,44.65,0.0,0.0,Low
22296,A,0.99,7,11001.24,6708,9.5966,3502.75,26.0581,1.64,2.33,160.64,227.81,1033.39,0.328,247.37,25.78,0.0,0.0045,Medium
84970L,A,0.99,7,10925.17,11473,16.4134,5990.91,44.4398,0.9523,2.33,273.95,388.85,1773.6,0.1905,272.3,16.59,0.2997,0.0903,Critical
21936,A,0.99,7,10918.25,3751,5.3662,1958.68,18.0508,2.9108,2.33,111.28,148.84,580.05,0.5822,233.21,43.46,0.0,0.0,Low
21218,A,0.99,7,10839.82,2833,4.0529,1479.32,9.5805,3.8263,2.33,59.06,87.43,439.67,0.7653,118.66,29.28,0.0,0.0002,Medium
21559,A,0.99,7,10826.14,4360,6.2375,2276.68,19.051,2.4831,2.33,117.44,161.1,677.08,0.4966,130.49,20.92,0.1901,0.0425,High
21121,A,0.99,7,10809.23,8935,12.7825,4665.63,41.1079,1.2098,2.33,253.41,342.89,1388.64,0.242,95.83,7.5,0.7205,0.4767,Critical
84992,A,0.99,7,10794.24,21510,30.7725,11231.97,94.6127,0.5018,2.33,583.25,798.66,3345.32,0.1004,1213.08,39.42,0.0,0.0,Low
21535,A,0.99,7,10698.44,4229,6.0501,2208.28,14.0076,2.5298,2.33,86.35,128.7,660.65,0.506,77.05,12.74,0.4013,0.1746,Critical
84050,A,0.99,7,10579.79,7232,10.3462,3776.37,39.1031,1.4629,2.33,241.05,313.48,1136.09,0.2926,589.32,56.96,0.0,0.0,Low
22835,A,0.99,7,10497.92,2069,2.9599,1080.38,11.0449,5.0739,2.33,68.09,88.81,326.29,1.0148,49.54,16.74,0.4422,0.162,Critical
85048,A,0.99,7,10444.44,1333,1.907,696.06,7.2841,7.8353,2.33,44.9,58.25,210.76,1.5671,19.41,10.18,0.6668,0.3765,Critical
21174,A,0.99,7,10425.15,5621,8.0415,2935.14,25.9558,1.8547,2.33,160.01,216.3,889.54,0.3709,363.19,45.16,0.0,0.0,Low
21484,A,0.99,7,10402.43,2878,4.1173,1502.82,12.3414,3.6145,2.33,76.08,104.9,455.95,0.7229,41.04,9.97,0.6088,0.3541,Critical
22607,A,0.99,7,10401.83,1205,1.7239,629.22,5.6839,8.6322,2.33,35.04,47.11,190.91,1.7264,20.76,12.04,0.5594,0.2817,Critical
21035,A,0.99,7,10394.27,3473,4.9685,1813.51,18.9267,2.9929,2.33,116.68,151.46,550.43,0.5986,187.63,37.76,0.0,0.0011,Medium
22659,A,0.99,7,10325.369999999999,5315,7.6037,2775.36,31.6113,1.9427,2.33,194.87,248.1,845.17,0.3885,437.07,57.48,0.0,0.0,Low
21844,A,0.99,7,10268.03,3555,5.0858,1856.33,13.8359,2.8883,2.33,85.29,120.89,566.88,0.5777,57.21,11.25,0.5268,0.2775,Critical
22113,A,0.99,7,10250.64,2795,3.9986,1459.48,14.0368,3.6675,2.33,86.53,114.52,446.07,0.7335,78.98,19.75,0.3104,0.0849,Critical
22569,A,0.99,7,10249.380000000001,2807,4.0157,1465.74,20.4398,3.6514,2.33,126.0,154.11,448.01,0.7303,243.05,60.52,0.0,0.0,Low
22084,A,0.99,7,10175.960000000001,3619,5.1774,1889.75,18.3346,2.8118,2.33,113.03,149.27,579.69,0.5624,290.54,56.12,0.0,0.0,Low
22952,A,0.99,7,10162.71,17423,24.9256,9097.85,108.1668,0.5833,2.33,666.81,841.28,2792.61,0.1167,884.53,35.49,0.0,0.0065,Medium
22171,A,0.99,7,10117.1,1343,1.9213,701.28,12.337,7.5332,2.33,76.05,89.5,215.75,1.5066,33.42,17.39,0.6266,0.2703,Critical
20749,A,0.99,7,10114.44,1376,1.9685,718.51,4.7718,7.3506,2.33,29.42,43.2,221.08,1.4701,5.46,2.78,0.8735,0.745,Critical
22352,A,0.99,7,10081.95,4035,5.7725,2106.97,15.2501,2.4986,2.33,94.01,134.42,649.33,0.4997,72.09,12.49,0.4637,0.2161,Critical
22502,A,0.99,7,10006.53,1913,2.7368,998.92,7.42,5.2308,2.33,45.74,64.9,309.01,1.0462,22.74,8.31,0.6495,0.4275,Critical
22606,A,0.99,7,9962.93,735,1.0515,383.8,8.0715,13.555,2.33,49.76,57.12,118.98,2.711,79.25,75.37,0.0,0.0004,Medium
22557,A,0.99,7,9948.27,5833,8.3448,3045.84,33.3401,1.7055,2.33,205.53,263.94,944.95,0.3411,87.49,10.48,0.6685,0.3708,Critical
21533,A,0.99,7,9920.7,1983,2.8369,1035.47,5.5545,5.0029,2.33,34.24,54.1,321.7,1.0006,57.46,20.25,0.0,0.0053,Medium
22236,A,0.99,7,9872.769999999999,782,1.1187,408.34,3.3363,12.625,2.33,20.57,28.4,127.17,2.525,40.3,36.02,0.0,0.0001,Medium
22699,A,0.99,7,9838.67,3389,4.8484,1769.65,20.0085,2.9031,2.33,123.34,157.28,552.07,0.5806,189.39,39.06,0.0,0.0017,Medium
84945,A,0.99,7,9807.85,12039,17.2232,6286.46,60.4974,0.8147,2.33,372.94,493.5,1964.25,0.1629,236.67,13.74,0.5204,0.2341,Critical
79323P,A,0.99,7,9793.58,1592,2.2775,831.3,15.1437,6.1517,2.33,93.36,109.3,259.94,1.2303,177.92,78.12,0.0,0.0,Low
22467,A,0.99,7,9793.08,4139,5.9213,2161.28,23.3899,2.366,2.33,144.19,185.64,675.82,0.4732,270.9,45.75,0.0,0.0001,Medium
22561,A,0.99,7,9792.27,5754,8.2318,3004.59,20.6174,1.7018,2.33,127.1,184.72,939.55,0.3404,277.83,33.75,0.0,0.0,Low
22554,A,0.99,7,9752.99,5889,8.4249,3075.09,24.4836,1.6561,2.33,150.93,209.91,963.53,0.3312,73.26,8.7,0.651,0.4127,Critical
22365,A,0.99,7,9743.15,1565,2.2389,817.2,16.953,6.2257,2.33,104.51,120.18,256.19,1.2451,40.28,17.99,0.6649,0.2917,Critical
84997A,A,0.99,7,9710.69,2676,3.8283,1397.34,14.2392,3.6288,2.33,87.78,114.58,438.79,0.7258,213.39,55.74,0.0,0.0,Low
22570,A,0.99,7,9705.34,2523,3.6094,1317.45,17.4857,3.8467,2.33,107.79,133.06,413.81,0.7693,113.82,31.53,0.1446,0.0278,High
21488,A,0.99,7,9700.060000000001,2374,3.3963,1239.64,13.8633,4.086,2.33,85.46,109.24,389.48,0.8172,73.38,21.61,0.3282,0.0881,Critical
22147,A,0.99,7,9698.56,6876,9.8369,3590.47,27.0922,1.4105,2.33,167.01,235.87,1128.17,0.2821,242.55,24.66,0.0,0.0077,Medium
22625,A,0.99,7,9667.88,1086,1.5536,567.08,4.5343,8.9023,2.33,27.95,38.83,178.47,1.7805,52.78,33.97,0.0,0.0002,Medium
22356,A,0.99,7,9596.14,10194,14.5837,5323.05,38.4552,0.9414,2.33,237.06,339.15,1681.47,0.1883,649.7,44.55,0.0,0.0,Low
21136,A,0.99,7,9553.85,5703,8.1588,2977.96,28.8495,1.6752,2.33,177.85,234.96,942.77,0.335,151.37,18.55,0.3558,0.1084,Critical
22633,A,0.99,7,9459.61,4629,6.6223,2417.15,31.9524,2.0436,2.33,196.97,243.33,769.03,0.4087,451.9,68.24,0.0,0.0,Low
22295,A,0.99,7,9415.03,5710,8.1688,2981.62,22.7461,1.6489,2.33,140.22,197.4,950.86,0.3298,29.06,3.56,0.8528,0.6798,Critical
22617,A,0.99,7,9382.74,1960,2.804,1023.46,14.1496,4.7871,2.33,87.23,106.85,326.95,0.9574,123.4,44.01,0.0,0.0028,Medium
22555,A,0.99,7,9366.84,5853,8.3734,3056.29,40.4709,1.6003,2.33,249.49,308.1,977.18,0.3201,401.93,48.0,0.0,0.0007,Medium
22635,A,0.99,7,9295.26,968,1.3848,505.46,5.164,9.6025,2.33,31.83,41.53,162.23,1.9205,12.51,9.03,0.6988,0.4184,Critical
21624,A,0.99,7,9264.14,1544,2.2089,806.24,24.8265,6.0001,2.33,153.05,168.51,259.2,1.2,61.78,27.97,0.6334,0.2403,Critical
21975,A,0.99,7,9201.34,19121,27.3548,9984.5,80.9562,0.4812,2.33,499.06,690.55,3220.9,0.0962,618.95,22.63,0.1037,0.023,High
20747,A,0.99,7,9169.52,679,0.9714,354.56,5.364,13.5044,2.33,33.07,39.87,114.57,2.7009,77.18,79.45,0.0,0.0,Low
21877,A,0.99,7,9108.69,8709,12.4592,4547.62,57.7294,1.0459,2.33,355.88,443.09,1474.46,0.2092,546.1,43.83,0.0,0.0013,Medium
22499,A,0.99,7,9088.640000000001,1501,2.1474,783.78,5.9552,6.0551,2.33,36.71,51.74,254.4,1.211,96.9,45.13,0.0,0.0,Low
22169,A,0.99,7,9076.74,1062,1.5193,554.55,3.8176,8.5468,2.33,23.53,34.17,180.12,1.7094,55.64,36.62,0.0,0.0,Low
21216,A,0.99,7,9067.97,1805,2.5823,942.53,8.2895,5.0238,2.33,51.1,69.18,306.28,1.0048,68.35,26.47,0.012,0.0109,High
21777,A,0.99,7,8956.26,1111,1.5894,580.14,5.4988,8.0614,2.33,33.9,45.02,189.69,1.6123,71.63,45.07,0.0,0.0,Low
21098,A,0.99,7,8890.97,5108,7.3076,2667.27,28.3324,1.7406,2.33,174.66,225.81,875.32,0.3481,30.23,4.14,0.8661,0.6099,Critical
17003,A,0.99,7,8879.82,47637,68.1502,24874.83,543.9034,0.1864,2.33,3352.95,3830.0,8168.37,0.0373,1177.24,17.27,0.6926,0.3133,Critical
84947,A,0.99,7,8818.27,7407,10.5966,3867.75,31.4668,1.1905,2.33,193.98,268.16,1274.51,0.2381,449.41,42.41,0.0,0.0,Low
21539,A,0.99,7,8800.18,1751,2.505,914.33,9.0925,5.0258,2.33,56.05,73.59,301.6,1.0052,118.77,47.41,0.0,0.0,Low
21704,A,0.99,7,8795.859999999999,11458,16.392,5983.08,102.7498,0.7677,2.33,633.41,748.16,1974.07,0.1535,405.51,24.74,0.458,0.1424,Critical
21122,A,0.99,7,8761.52,7252,10.3748,3786.81,32.5253,1.2082,2.33,200.51,273.13,1251.87,0.2416,302.75,29.18,0.0,0.0037,Medium
22424,A,0.99,7,8681.53,665,0.9514,347.25,4.5729,13.0549,2.33,28.19,34.85,115.32,2.611,43.61,45.84,0.0,0.0011,Medium
84839,A,0.99,7,8674.0,1512,2.1631,789.53,11.8896,5.7368,2.33,73.29,88.44,262.32,1.1474,154.65,71.49,0.0,0.0,Low
21390,A,0.99,7,8652.34,6992,10.0029,3651.04,28.4661,1.2375,2.33,175.48,245.5,1214.58,0.2475,305.87,30.58,0.0,0.0009,Medium
22941,A,0.99,7,8625.85,1012,1.4478,528.44,10.0107,8.5236,2.33,61.71,71.85,176.06,1.7047,63.5,43.86,0.1161,0.022,High
21889,A,0.99,7,8604.03,6693,9.5751,3494.91,29.1449,1.2855,2.33,179.67,246.69,1165.9,0.2571,200.05,20.89,0.1891,0.0422,High
22636,A,0.99,7,8582.17,1042,1.4907,544.11,5.642,8.2362,2.33,34.78,45.22,181.74,1.6472,41.11,27.58,0.0908,0.0199,High
22652,A,0.99,7,8557.51,5014,7.1731,2618.18,37.9499,1.7067,2.33,233.95,284.16,875.8,0.3413,380.39,53.03,0.0,0.0005,Medium
22413,A,0.99,7,8554.400000000001,3152,4.5093,1645.89,18.8333,2.714,2.33,116.1,147.66,550.66,0.5428,258.15,57.25,0.0,0.0,Low
22697,A,0.99,7,8538.820000000002,2750,3.9342,1435.98,13.8399,3.105,2.33,85.32,112.86,480.87,0.621,108.61,27.61,0.0376,0.0134,High
22367,A,0.99,7,8521.13,4388,6.2775,2291.3,15.5252,1.9419,2.33,95.71,139.65,768.09,0.3884,79.73,12.7,0.4291,0.1918,Critical
22634,A,0.99,7,8517.85,899,1.2861,469.43,4.7989,9.4748,2.33,29.58,38.59,157.39,1.895,21.21,16.49,0.4503,0.1682,Critical
21906,A,0.99,7,8517.49,1209,1.7296,631.31,17.9538,7.0451,2.33,110.68,122.79,211.67,1.409,186.32,107.72,0.0,0.0001,Low
21186,A,0.99,7,8510.949999999999,5260,7.525,2746.64,24.2277,1.6181,2.33,149.35,202.03,921.28,0.3236,333.65,44.34,0.0,0.0,Low
22560,A,0.99,7,8508.09,6874,9.834,3589.43,30.2655,1.2377,2.33,186.57,255.41,1204.17,0.2475,76.63,7.79,0.7,0.4612,Critical
22130,A,0.99,7,8443.64,7459,10.671,3894.9,65.9195,1.132,2.33,406.37,481.06,1311.62,0.2264,108.94,10.21,0.7735,0.4222,Critical
22568,A,0.99,7,8424.36,2256,3.2275,1178.03,10.8405,3.7342,2.33,66.83,89.42,397.16,0.7468,109.93,34.06,0.0,0.0012,Medium
47567B,A,0.99,7,8370.74,1580,2.2604,825.04,10.2179,5.2979,2.33,62.99,78.81,279.04,1.0596,29.77,13.17,0.6223,0.303,Critical
22170,A,0.99,7,8359.81,1267,1.8126,661.6,5.3132,6.5981,2.33,32.75,45.44,223.91,1.3196,75.75,41.79,0.0,0.0,Low
21165,A,0.99,7,8353.34,5252,7.5136,2742.46,24.1828,1.5905,2.33,149.08,201.67,928.51,0.3181,139.08,18.51,0.3104,0.0882,Critical
22271,A,0.99,7,8333.35,2948,4.2175,1539.37,13.0872,2.8268,2.33,80.68,110.2,521.81,0.5654,41.14,9.76,0.6266,0.3686,Critical
21429,A,0.99,7,8306.18,4800,6.867,2506.44,19.4613,1.7305,2.33,119.97,168.04,851.01,0.3461,310.85,45.27,0.0,0.0,Low
21094,A,0.99,7,8294.619999999999,10640,15.2217,5555.94,45.8784,0.7796,2.33,282.82,389.37,1887.71,0.1559,161.4,10.6,0.5855,0.3257,Critical
21982,A,0.99,7,8269.84,25162,35.9971,13138.96,452.0853,0.3287,2.33,2786.93,3038.91,4470.84,0.0657,1947.84,54.11,0.359,0.0781,Critical
22946,A,0.99,7,8268.55,528,0.7554,275.71,3.7208,15.6601,2.33,22.94,28.22,93.82,3.132,11.06,14.64,0.6081,0.2788,Critical
22273,A,0.99,7,8240.93,2869,4.1044,1498.12,16.3039,2.8724,2.33,100.51,129.24,510.66,0.5745,41.28,10.06,0.6806,0.3855,Critical
84880,A,0.99,7,8238.720000000001,1486,2.1259,775.95,9.5261,5.5442,2.33,58.72,73.61,264.53,1.1088,10.32,4.85,0.8598,0.5718,Critical
22487,A,0.99,7,8237.32,816,1.1674,426.09,2.8156,10.0948,2.33,17.36,25.53,145.27,2.019,5.24,4.49,0.7947,0.6531,Critical
22654,A,0.99,7,8118.97,1250,1.7883,652.72,6.5982,6.4952,2.33,40.68,53.19,224.16,1.299,22.97,12.84,0.5682,0.2747,Critical
22940,A,0.99,7,8072.29,1727,2.4707,901.8,10.4237,4.6742,2.33,64.26,81.55,310.59,0.9348,16.43,6.65,0.7986,0.5126,Critical
22064,A,0.99,7,8025.71,4848,6.9356,2531.5,23.0105,1.6555,2.33,141.85,190.4,874.41,0.3311,232.89,33.58,0.0,0.0012,Medium
22041,A,0.99,7,8006.7,3483,4.9828,1818.73,21.4756,2.2988,2.33,132.39,167.27,628.95,0.4598,233.06,46.77,0.0,0.0002,Medium
20723,A,0.99,7,7997.0,8536,12.2117,4457.28,29.1703,0.9369,2.33,179.82,265.31,1542.35,0.1874,224.95,18.42,0.1521,0.0354,High
21260,A,0.99,7,7995.95,2398,3.4306,1252.17,22.58,3.3344,2.33,139.2,163.21,433.32,0.6669,114.93,33.5,0.2958,0.064,Critical
85067,A,0.99,7,7980.59,484,0.6924,252.73,5.4282,16.4888,2.33,33.46,38.31,87.54,3.2978,40.55,58.57,0.0,0.0065,Medium
21868,A,0.99,7,7972.99,6636,9.4936,3465.15,30.0784,1.2015,2.33,185.42,251.88,1200.85,0.2403,443.93,46.76,0.0,0.0,Low
48189,A,0.99,7,7968.650000000001,1285,1.8383,670.99,16.2364,6.2013,2.33,100.09,112.96,232.6,1.2403,193.97,105.51,0.0,0.0,Low
22666,A,0.99,7,7966.750000000001,2573,3.681,1343.56,10.9879,3.0963,2.33,67.74,93.5,465.79,0.6193,17.07,4.64,0.8174,0.6175,Critical
47570B,A,0.99,7,7916.34,790,1.1302,412.52,5.9719,10.0207,2.33,36.81,44.73,143.47,2.0041,19.9,17.6,0.5552,0.2241,Critical
20828,A,0.99,7,7911.4800000000005,3310,4.7353,1728.4,20.022,2.3902,2.33,123.43,156.57,601.3,0.478,86.09,18.18,0.4502,0.1588,Critical
22173,A,0.99,7,7881.200000000001,2648,3.7883,1382.72,13.2651,2.9763,2.33,81.77,108.29,481.96,0.5953,62.14,16.4,0.4262,0.155,Critical
22468,A,0.99,7,7880.610000000001,1205,1.7239,629.22,8.3691,6.5399,2.33,51.59,63.66,219.33,1.308,75.46,43.77,0.0,0.0021,Medium
22207,A,0.99,7,7839.82,1842,2.6352,961.85,14.8904,4.2561,2.33,91.79,110.24,336.15,0.8512,98.21,37.27,0.1091,0.0214,High
22275,A,0.99,7,7832.83,941,1.3462,491.37,5.057,8.3239,2.33,31.17,40.6,171.8,1.6648,7.86,5.84,0.8064,0.5465,Critical
22082,A,0.99,7,7824.74,4736,6.7754,2473.02,16.8331,1.6522,2.33,103.77,151.2,865.11,0.3304,122.45,18.07,0.1901,0.046,High
21108,A,0.99,7,7779.82,2837,4.0587,1481.41,11.6058,2.7423,2.33,71.55,99.96,519.72,0.5485,109.46,26.97,0.0,0.0041,Medium
21340,A,0.99,7,7726.19,763,1.0916,398.42,6.8163,10.1261,2.33,42.02,49.66,140.26,2.0252,14.56,13.34,0.7068,0.3506,Critical
21914,A,0.99,7,7719.54,5324,7.6166,2780.06,26.0792,1.45,2.33,160.77,214.08,979.12,0.29,360.43,47.32,0.0,0.0,Low
22353,A,0.99,7,7713.89,2959,4.2332,1545.11,14.1003,2.6069,2.33,86.92,116.55,544.38,0.5214,23.16,5.47,0.8013,0.5688,Critical
21672,A,0.99,7,7700.16,6177,8.8369,3225.47,24.4927,1.2466,2.33,150.99,212.85,1137.42,0.2493,395.3,44.73,0.0,0.0,Low
22179,A,0.99,7,7688.650000000001,1121,1.6037,585.36,4.8945,6.8587,2.33,30.17,41.4,206.57,1.3717,11.94,7.44,0.7117,0.4781,Critical
37370,A,0.99,7,7662.93,4873,6.9714,2544.56,24.0336,1.5725,2.33,148.16,196.96,899.48,0.3145,335.38,48.11,0.0,0.0,Low
22150,A,0.99,7,7649.26,4174,5.9714,2179.56,24.0321,1.8326,2.33,148.15,189.95,771.14,0.3665,344.76,57.74,0.0,0.0,Low
21769,A,0.99,7,7635.07,119,0.1702,62.14,1.7398,64.1603,2.33,10.73,11.92,22.01,12.8321,23.37,137.28,0.0,0.0,Low
21912,A,0.99,7,7602.04,1929,2.7597,1007.27,10.9286,3.9409,2.33,67.37,86.69,357.49,0.7882,140.77,51.01,0.0,0.0,Low
22909,A,0.99,7,7580.62,8497,12.1559,4436.92,55.6356,0.8922,2.33,342.97,428.06,1576.91,0.1784,676.77,55.67,0.0,0.0,Low
22528,A,0.99,7,7567.16,5779,8.2675,3017.65,25.7847,1.3094,2.33,158.95,216.82,1073.44,0.2619,286.36,34.64,0.0,0.0004,Medium
22812,A,0.99,7,7506.679999999999,3298,4.7182,1722.13,19.4054,2.2761,2.33,119.63,152.65,615.06,0.4552,241.21,51.12,0.0,0.0,Low
22485,A,0.99,7,7500.24,576,0.824,300.77,2.7172,13.0212,2.33,16.75,22.52,107.47,2.6043,8.01,9.72,0.6444,0.3777,Critical
21673,A,0.99,7,7456.31,5849,8.3677,3054.2,25.1039,1.2748,2.33,154.76,213.33,1094.49,0.255,238.61,28.52,0.0,0.0034,Medium
22464,A,0.99,7,7451.95,4392,6.2833,2293.39,15.5664,1.6967,2.33,95.96,139.94,822.09,0.3393,150.72,23.99,0.0,0.0048,Medium
20754,A,0.99,7,7451.490000000001,3668,5.2475,1915.34,16.6541,2.0315,2.33,102.67,139.4,686.59,0.4063,241.07,45.94,0.0,0.0,Low
22380,A,0.99,7,7442.16,3665,5.2432,1913.77,18.0303,2.0306,2.33,111.15,147.85,686.46,0.4061,144.79,27.62,0.0207,0.0117,High
21257,A,0.99,7,7415.860000000001,884,1.2647,461.6,4.8381,8.389,2.33,29.82,38.68,165.87,1.6778,32.17,25.44,0.1683,0.0343,High
22649,A,0.99,7,7407.54,1498,2.1431,782.22,6.6662,4.945,2.33,41.09,56.1,281.23,0.989,73.78,34.43,0.0,0.0004,Medium
22088,A,0.99,7,7393.540000000001,2495,3.5694,1302.83,11.8193,2.9633,2.33,72.86,97.85,468.85,0.5927,59.32,16.62,0.3937,0.1361,Critical
21124,A,0.99,7,7379.75,6073,8.6881,3171.17,27.2456,1.2152,2.33,167.96,228.77,1142.29,0.243,83.63,9.63,0.6344,0.3758,Critical
21737,A,0.99,7,7362.66,398,0.5694,207.83,4.169,18.4991,2.33,25.7,29.69,74.95,3.6998,29.92,52.55,0.0,0.0094,Medium
22646,A,0.99,7,7353.94,5015,7.1745,2618.71,21.0332,1.4664,2.33,129.66,179.88,944.94,0.2933,160.47,22.37,0.1079,0.0238,High
84987,A,0.99,7,7343.78,5044,7.216,2633.85,23.6282,1.4559,2.33,145.66,196.17,951.06,0.2912,106.3,14.73,0.4581,0.1861,Critical
85064,A,0.99,7,7318.06,1568,2.2432,818.77,20.2272,4.6671,2.33,124.69,140.39,296.17,0.9334,112.07,49.96,0.2017,0.0359,Critical
21259,A,0.99,7,7316.33,1205,1.7239,629.22,4.4951,6.0716,2.33,27.71,39.78,227.63,1.2143,31.67,18.37,0.2039,0.0497,High
22301,A,0.99,7,7283.68,2846,4.0715,1486.11,10.0967,2.5593,2.33,62.24,90.74,538.83,0.5119,65.54,16.1,0.2778,0.0828,High
22121,A,0.99,7,7281.38,1170,1.6738,610.94,9.0071,6.2234,2.33,55.53,67.24,221.55,1.2447,55.2,32.98,0.179,0.034,Critical
47556B,A,0.99,7,7243.420000000001,2445,3.4979,1276.72,12.5368,2.9625,2.33,77.28,101.77,464.19,0.5925,142.77,40.82,0.0,0.0002,Medium
21781,A,0.99,7,7221.219999999999,469,0.671,244.9,2.3395,15.3971,2.33,14.42,19.12,89.18,3.0794,12.7,18.92,0.3359,0.0981,Critical
21888,A,0.99,7,7170.8,1807,2.5851,943.57,7.3001,3.9683,2.33,45.0,63.1,344.8,0.7937,120.07,46.44,0.0,0.0,Low
22623,A,0.99,7,7159.42,1353,1.9356,706.5,6.1633,5.2915,2.33,37.99,51.54,258.38,1.0583,94.89,49.03,0.0,0.0,Low
85065,A,0.99,7,7159.39,585,0.8369,305.47,3.0322,12.2383,2.33,18.69,24.55,111.71,2.4477,24.89,29.74,0.0,0.0088,Medium
22759,A,0.99,7,7145.3,4086,5.8455,2133.61,20.0686,1.7487,2.33,123.71,164.63,781.05,0.3497,119.18,20.39,0.2761,0.0703,Critical
22357,A,0.99,7,7145.03,1593,2.279,831.82,26.9891,4.4853,2.33,166.38,182.33,304.51,0.8971,203.72,89.39,0.0,0.0043,Medium
22727,A,0.99,7,7133.99,1744,2.495,910.67,10.3839,4.0906,2.33,64.01,81.48,333.64,0.8181,139.51,55.92,0.0,0.0,Low
21155,A,0.99,7,7127.02,3546,5.073,1851.63,22.634,2.0099,2.33,139.53,175.04,678.7,0.402,234.54,46.23,0.0,0.0004,Medium
22073,A,0.99,7,7124.21,1792,2.5637,935.74,5.8317,3.9756,2.33,35.95,53.9,343.05,0.7951,87.76,34.23,0.0,0.0,Low
22109,A,0.99,7,7119.66,1746,2.4979,911.72,8.6358,4.0777,2.33,53.24,70.72,334.35,0.8155,78.65,31.49,0.0,0.0037,Medium
22584,A,0.99,7,7093.2300000000005,2759,3.9471,1440.68,15.0953,2.5709,2.33,93.06,120.69,529.33,0.5142,157.2,39.83,0.0,0.0006,Medium
20975,A,0.99,7,7092.110000000001,10672,15.2675,5572.65,53.1911,0.6646,2.33,327.9,434.77,2047.63,0.1329,281.51,18.44,0.3525,0.1073,Critical
15056P,A,0.99,7,7091.700000000001,1447,2.0701,755.59,25.4375,4.901,2.33,156.81,171.3,277.64,0.9802,256.32,123.82,0.0,0.0002,Medium
22243,A,0.99,7,7074.0199999999995,4558,6.5207,2380.07,31.9099,1.552,2.33,196.71,242.36,875.66,0.3104,117.44,18.01,0.5154,0.1976,Critical
21937,A,0.99,7,7071.21,2365,3.3834,1234.94,14.5369,2.9899,2.33,89.61,113.3,454.44,0.598,160.9,47.55,0.0,0.0002,Medium
21169,A,0.99,7,7070.57,4496,6.432,2347.7,29.7477,1.5726,2.33,183.38,228.41,863.96,0.3145,396.37,61.62,0.0,0.0,Low
21871,A,0.99,7,7068.45,6079,8.6967,3174.3,39.461,1.1628,2.33,243.26,304.14,1168.32,0.2326,106.75,12.27,0.649,0.3302,Critical
22348,A,0.99,7,7050.24,8394,12.0086,4383.13,41.2139,0.8399,2.33,254.07,338.13,1615.32,0.168,428.52,35.68,0.0,0.0008,Medium
22694,A,0.99,7,7041.4800000000005,3145,4.4993,1642.24,14.8248,2.2389,2.33,91.39,122.88,605.59,0.4478,34.49,7.67,0.7193,0.4696,Critical
72351B,A,0.99,7,7037.39,3596,5.1445,1877.74,21.4779,1.957,2.33,132.4,168.41,692.64,0.3914,249.06,48.41,0.0,0.0001,Medium
84378,A,0.99,7,7007.92,5396,7.7196,2817.65,20.1993,1.2987,2.33,124.52,178.56,1041.53,0.2597,46.52,6.03,0.7395,0.5559,Critical
22333,A,0.99,7,7005.98,4427,6.3333,2311.67,38.9545,1.5826,2.33,240.14,284.47,854.61,0.3165,534.32,84.37,0.0,0.0,Low
35961,A,0.99,7,7002.82,8535,12.2103,4456.76,61.0978,0.8205,2.33,376.64,462.12,1648.01,0.1641,166.86,13.67,0.6389,0.3073,Critical
